RecNum	DateTime	KAUST_LT_Tank12-F36.5B
1544	08/01/19 02:35:00 AM	36.295
1545	08/01/19 02:40:00 AM	36.295
1546	08/01/19 02:45:00 AM	36.295
1547	08/01/19 02:50:00 AM	36.295
1548	08/01/19 02:55:00 AM	36.295
1549	08/01/19 03:00:00 AM	36.295
1550	08/01/19 03:05:00 AM	36.295
1551	08/01/19 03:10:00 AM	36.295
1552	08/01/19 03:15:00 AM	36.295
1553	08/01/19 03:20:00 AM	36.403
1554	08/01/19 03:25:00 AM	36.295
1555	08/01/19 03:30:00 AM	36.403
1556	08/01/19 03:35:00 AM	36.295
1557	08/01/19 03:40:00 AM	36.295
1558	08/01/19 03:45:00 AM	36.403
1559	08/01/19 03:50:00 AM	36.403
1560	08/01/19 03:55:00 AM	36.295
1561	08/01/19 04:00:00 AM	36.403
1562	08/01/19 04:05:00 AM	36.403
1563	08/01/19 04:10:00 AM	36.403
1564	08/01/19 04:15:00 AM	36.403
1565	08/01/19 04:20:00 AM	36.403
1566	08/01/19 04:25:00 AM	36.403
1567	08/01/19 04:30:00 AM	36.403
1568	08/01/19 04:35:00 AM	36.403
1569	08/01/19 04:40:00 AM	36.403
1570	08/01/19 04:45:00 AM	36.403
1571	08/01/19 04:50:00 AM	36.403
1572	08/01/19 04:55:00 AM	36.403
1573	08/01/19 05:00:00 AM	36.403
1574	08/01/19 05:05:00 AM	36.403
1575	08/01/19 05:10:00 AM	36.403
1576	08/01/19 05:15:00 AM	36.511
1577	08/01/19 05:20:00 AM	36.511
1578	08/01/19 05:25:00 AM	36.511
1579	08/01/19 05:30:00 AM	36.511
1580	08/01/19 05:35:00 AM	36.511
1581	08/01/19 05:40:00 AM	36.511
1582	08/01/19 05:45:00 AM	36.511
1583	08/01/19 05:50:00 AM	36.511
1584	08/01/19 05:55:00 AM	36.511
1585	08/01/19 06:00:00 AM	36.511
1586	08/01/19 06:05:00 AM	36.511
1587	08/01/19 06:10:00 AM	36.511
1588	08/01/19 06:15:00 AM	36.511
1589	08/01/19 06:20:00 AM	36.511
1590	08/01/19 06:25:00 AM	36.511
1591	08/01/19 06:30:00 AM	36.511
1592	08/01/19 06:35:00 AM	36.511
1593	08/01/19 06:40:00 AM	36.511
1594	08/01/19 06:45:00 AM	36.511
1595	08/01/19 06:50:00 AM	36.511
1596	08/01/19 06:55:00 AM	36.511
1597	08/01/19 07:00:00 AM	36.511
1598	08/01/19 07:05:00 AM	36.511
1599	08/01/19 07:10:00 AM	36.620
1600	08/01/19 07:15:00 AM	36.620
1601	08/01/19 07:20:00 AM	36.620
1602	08/01/19 07:25:00 AM	36.620
1603	08/01/19 07:30:00 AM	36.620
1604	08/01/19 07:35:00 AM	36.620
1605	08/01/19 07:40:00 AM	36.620
1606	08/01/19 07:45:00 AM	36.620
1607	08/01/19 07:50:00 AM	36.620
1608	08/01/19 07:55:00 AM	36.620
1609	08/01/19 08:00:00 AM	36.620
1610	08/01/19 08:05:00 AM	36.620
1611	08/01/19 08:10:00 AM	36.620
1612	08/01/19 08:15:00 AM	36.620
1613	08/01/19 08:20:00 AM	36.620
1614	08/01/19 08:25:00 AM	36.620
1615	08/01/19 08:30:00 AM	36.620
1616	08/01/19 08:35:00 AM	36.620
1617	08/01/19 08:40:00 AM	36.620
1618	08/01/19 08:45:00 AM	36.620
1619	08/01/19 08:50:00 AM	36.620
1620	08/01/19 08:55:00 AM	36.620
1621	08/01/19 09:00:00 AM	36.620
1622	08/01/19 09:05:00 AM	36.620
1623	08/01/19 09:10:00 AM	36.620
1624	08/01/19 09:15:00 AM	36.728
1625	08/01/19 09:20:00 AM	36.728
1626	08/01/19 09:25:00 AM	36.728
1627	08/01/19 09:30:00 AM	36.728
1628	08/01/19 09:35:00 AM	36.728
1629	08/01/19 09:40:00 AM	36.728
1630	08/01/19 09:45:00 AM	36.728
1631	08/01/19 09:50:00 AM	36.728
1632	08/01/19 09:55:00 AM	36.728
1633	08/01/19 10:00:00 AM	36.728
1634	08/01/19 10:05:00 AM	36.728
1635	08/01/19 10:10:00 AM	36.728
1636	08/01/19 10:15:00 AM	36.837
1637	08/01/19 10:20:00 AM	36.728
1638	08/01/19 10:25:00 AM	36.728
1639	08/01/19 10:30:00 AM	36.728
1640	08/01/19 10:35:00 AM	36.837
1641	08/01/19 10:40:00 AM	36.837
1642	08/01/19 10:45:00 AM	36.837
1643	08/01/19 10:50:00 AM	36.837
1644	08/01/19 10:55:00 AM	36.837
1645	08/01/19 11:00:00 AM	36.837
1646	08/01/19 11:05:00 AM	36.837
1647	08/01/19 11:10:00 AM	36.837
1648	08/01/19 11:15:00 AM	36.837
1649	08/01/19 11:20:00 AM	36.837
1650	08/01/19 11:25:00 AM	36.837
1651	08/01/19 11:30:00 AM	36.837
1652	08/01/19 11:35:00 AM	36.837
1653	08/01/19 11:40:00 AM	36.837
1654	08/01/19 11:45:00 AM	36.837
1655	08/01/19 11:50:00 AM	36.837
1656	08/01/19 11:55:00 AM	36.837
1657	08/01/19 12:00:00 PM	36.837
1658	08/01/19 12:05:00 PM	36.837
1659	08/01/19 12:10:00 PM	36.837
1660	08/01/19 12:15:00 PM	36.946
1661	08/01/19 12:20:00 PM	36.946
1662	08/01/19 12:25:00 PM	36.946
1663	08/01/19 12:30:00 PM	36.946
1664	08/01/19 12:35:00 PM	36.946
1665	08/01/19 12:40:00 PM	36.946
1666	08/01/19 12:45:00 PM	36.946
1667	08/01/19 12:50:00 PM	36.946
1668	08/01/19 12:55:00 PM	36.946
1669	08/01/19 01:00:00 PM	36.946
1670	08/01/19 01:05:00 PM	36.946
1671	08/01/19 01:10:00 PM	36.946
1672	08/01/19 01:15:00 PM	36.946
1673	08/01/19 01:20:00 PM	36.946
1674	08/01/19 01:25:00 PM	36.946
1675	08/01/19 01:30:00 PM	36.946
1676	08/01/19 01:35:00 PM	36.946
1677	08/01/19 01:40:00 PM	36.946
1678	08/01/19 01:45:00 PM	36.946
1679	08/01/19 01:50:00 PM	36.946
1680	08/01/19 01:55:00 PM	36.946
1681	08/01/19 02:00:00 PM	36.946
1682	08/01/19 02:05:00 PM	36.946
1683	08/01/19 02:10:00 PM	36.946
1684	08/01/19 02:15:00 PM	36.837
1685	08/01/19 02:20:00 PM	36.946
1686	08/01/19 02:25:00 PM	36.946
1687	08/01/19 02:30:00 PM	37.055
1688	08/01/19 02:35:00 PM	37.055
1689	08/01/19 02:40:00 PM	37.055
1690	08/01/19 02:45:00 PM	37.055
1691	08/01/19 02:50:00 PM	37.055
1692	08/01/19 02:55:00 PM	37.055
1693	08/01/19 03:00:00 PM	37.055
1694	08/01/19 03:05:00 PM	37.055
1695	08/01/19 03:10:00 PM	37.055
1696	08/01/19 03:15:00 PM	37.055
1697	08/01/19 03:20:00 PM	37.055
1698	08/01/19 03:25:00 PM	37.055
1699	08/01/19 03:30:00 PM	37.055
1700	08/01/19 03:35:00 PM	37.055
1701	08/01/19 03:40:00 PM	37.055
1702	08/01/19 03:45:00 PM	37.055
1703	08/01/19 03:50:00 PM	37.055
1704	08/01/19 03:55:00 PM	37.055
1705	08/01/19 04:00:00 PM	37.055
1706	08/01/19 04:05:00 PM	37.055
1707	08/01/19 04:10:00 PM	37.055
1708	08/01/19 04:15:00 PM	37.055
1709	08/01/19 04:20:00 PM	37.055
1710	08/01/19 04:25:00 PM	37.055
1711	08/01/19 04:30:00 PM	37.055
1712	08/01/19 04:35:00 PM	37.055
1713	08/01/19 04:40:00 PM	37.055
1714	08/01/19 04:45:00 PM	37.055
1715	08/01/19 04:50:00 PM	37.055
1716	08/01/19 04:55:00 PM	37.055
1717	08/01/19 05:00:00 PM	37.055
1718	08/01/19 05:05:00 PM	37.055
1719	08/01/19 05:10:00 PM	37.055
1720	08/01/19 05:15:00 PM	37.055
1721	08/01/19 05:20:00 PM	37.055
1722	08/01/19 05:25:00 PM	37.055
1723	08/01/19 05:30:00 PM	37.055
1724	08/01/19 05:35:00 PM	37.055
1725	08/01/19 05:40:00 PM	37.055
1726	08/01/19 05:45:00 PM	37.055
1727	08/01/19 05:50:00 PM	37.055
1728	08/01/19 05:55:00 PM	37.055
1729	08/01/19 06:00:00 PM	37.055
1730	08/01/19 06:05:00 PM	37.055
1731	08/01/19 06:10:00 PM	37.055
1732	08/01/19 06:15:00 PM	37.055
1733	08/01/19 06:20:00 PM	37.055
1734	08/01/19 06:25:00 PM	37.055
1735	08/01/19 06:30:00 PM	37.055
1736	08/01/19 06:35:00 PM	37.055
1737	08/01/19 06:40:00 PM	37.055
1738	08/01/19 06:45:00 PM	37.055
1739	08/01/19 06:50:00 PM	37.055
1740	08/01/19 06:55:00 PM	37.055
1741	08/01/19 07:00:00 PM	37.055
1742	08/01/19 07:05:00 PM	37.055
1743	08/01/19 07:10:00 PM	37.055
1744	08/01/19 07:15:00 PM	37.055
1745	08/01/19 07:20:00 PM	37.055
1746	08/01/19 07:25:00 PM	37.055
1747	08/01/19 07:30:00 PM	37.055
1748	08/01/19 07:35:00 PM	37.055
1749	08/01/19 07:40:00 PM	37.055
1750	08/01/19 07:45:00 PM	37.055
1751	08/01/19 07:50:00 PM	37.055
1752	08/01/19 07:55:00 PM	37.055
1753	08/01/19 08:00:00 PM	37.055
1754	08/01/19 08:05:00 PM	37.055
1755	08/01/19 08:10:00 PM	37.055
1756	08/01/19 08:15:00 PM	37.055
1757	08/01/19 08:20:00 PM	37.055
1758	08/01/19 08:25:00 PM	37.055
1759	08/01/19 08:30:00 PM	37.055
1760	08/01/19 08:35:00 PM	37.055
1761	08/01/19 08:40:00 PM	37.055
1762	08/01/19 08:45:00 PM	37.055
1763	08/01/19 08:50:00 PM	37.055
1764	08/01/19 08:55:00 PM	37.055
1765	08/01/19 09:00:00 PM	37.055
1766	08/01/19 09:05:00 PM	37.055
1767	08/01/19 09:10:00 PM	37.055
1768	08/01/19 09:15:00 PM	37.055
1769	08/01/19 09:20:00 PM	37.055
1770	08/01/19 09:25:00 PM	37.055
1771	08/01/19 09:30:00 PM	37.055
1772	08/01/19 09:35:00 PM	37.055
1773	08/01/19 09:40:00 PM	37.055
1774	08/01/19 09:45:00 PM	37.055
1775	08/01/19 09:50:00 PM	37.055
1776	08/01/19 09:55:00 PM	37.055
1777	08/01/19 10:00:00 PM	37.055
1778	08/01/19 10:05:00 PM	37.055
1779	08/01/19 10:10:00 PM	37.055
1780	08/01/19 10:15:00 PM	37.055
1781	08/01/19 10:20:00 PM	37.055
1782	08/01/19 10:25:00 PM	37.055
1783	08/01/19 10:30:00 PM	37.055
1784	08/01/19 10:35:00 PM	37.055
1785	08/01/19 10:40:00 PM	37.055
1786	08/01/19 10:45:00 PM	37.055
1787	08/01/19 10:50:00 PM	37.055
1788	08/01/19 10:55:00 PM	37.055
1789	08/01/19 11:00:00 PM	37.055
1790	08/01/19 11:05:00 PM	37.055
1791	08/01/19 11:10:00 PM	37.055
1792	08/01/19 11:15:00 PM	37.055
1793	08/01/19 11:20:00 PM	37.055
1794	08/01/19 11:25:00 PM	37.055
1795	08/01/19 11:30:00 PM	37.055
1796	08/01/19 11:35:00 PM	37.055
1797	08/01/19 11:40:00 PM	37.055
1798	08/01/19 11:45:00 PM	37.055
1799	08/01/19 11:50:00 PM	37.055
1800	08/01/19 11:55:00 PM	37.055
1801	08/02/19 12:00:00 AM	37.055
1802	08/02/19 12:05:00 AM	37.055
1803	08/02/19 12:10:00 AM	37.055
1804	08/02/19 12:15:00 AM	37.055
1805	08/02/19 12:20:00 AM	37.055
1806	08/02/19 12:25:00 AM	37.055
1807	08/02/19 12:30:00 AM	37.055
1808	08/02/19 12:35:00 AM	37.055
1809	08/02/19 12:40:00 AM	37.055
1810	08/02/19 12:45:00 AM	37.055
1811	08/02/19 12:50:00 AM	37.055
1812	08/02/19 12:55:00 AM	37.055
1813	08/02/19 01:00:00 AM	37.055
1814	08/02/19 01:05:00 AM	37.055
1815	08/02/19 01:10:00 AM	37.055
1816	08/02/19 01:15:00 AM	37.055
1817	08/02/19 01:20:00 AM	37.055
1818	08/02/19 01:25:00 AM	37.055
1819	08/02/19 01:30:00 AM	37.055
1820	08/02/19 01:35:00 AM	37.055
1821	08/02/19 01:40:00 AM	37.055
1822	08/02/19 01:45:00 AM	37.055
1823	08/02/19 01:50:00 AM	37.055
1824	08/02/19 01:55:00 AM	37.055
1825	08/02/19 02:00:00 AM	37.055
1826	08/02/19 02:05:00 AM	37.055
1827	08/02/19 02:10:00 AM	37.055
1828	08/02/19 02:15:00 AM	37.055
1829	08/02/19 02:20:00 AM	37.055
1830	08/02/19 02:25:00 AM	37.055
1831	08/02/19 02:30:00 AM	37.055
1832	08/02/19 02:35:00 AM	37.055
1833	08/02/19 02:40:00 AM	37.055
1834	08/02/19 02:45:00 AM	37.055
1835	08/02/19 02:50:00 AM	37.055
1836	08/02/19 02:55:00 AM	37.055
1837	08/02/19 03:00:00 AM	37.055
1838	08/02/19 03:05:00 AM	37.055
1839	08/02/19 03:10:00 AM	37.055
1840	08/02/19 03:15:00 AM	37.055
1841	08/02/19 03:20:00 AM	37.055
1842	08/02/19 03:25:00 AM	37.055
1843	08/02/19 03:30:00 AM	37.055
1844	08/02/19 03:35:00 AM	37.055
1845	08/02/19 03:40:00 AM	37.055
1846	08/02/19 03:45:00 AM	37.055
1847	08/02/19 03:50:00 AM	37.055
1848	08/02/19 03:55:00 AM	37.055
1849	08/02/19 04:00:00 AM	37.055
1850	08/02/19 04:05:00 AM	37.055
1851	08/02/19 04:10:00 AM	37.055
1852	08/02/19 04:15:00 AM	37.055
1853	08/02/19 04:20:00 AM	37.055
1854	08/02/19 04:25:00 AM	37.055
1855	08/02/19 04:30:00 AM	37.055
1856	08/02/19 04:35:00 AM	37.055
1857	08/02/19 04:40:00 AM	37.055
1858	08/02/19 04:45:00 AM	37.055
1859	08/02/19 04:50:00 AM	37.055
1860	08/02/19 04:55:00 AM	37.055
1861	08/02/19 05:00:00 AM	37.055
1862	08/02/19 05:05:00 AM	37.055
1863	08/02/19 05:10:00 AM	37.055
1864	08/02/19 05:15:00 AM	37.055
1865	08/02/19 05:20:00 AM	37.055
1866	08/02/19 05:25:00 AM	37.055
1867	08/02/19 05:30:00 AM	37.055
1868	08/02/19 05:35:00 AM	37.055
1869	08/02/19 05:40:00 AM	37.055
1870	08/02/19 05:45:00 AM	37.055
1871	08/02/19 05:50:00 AM	37.055
1872	08/02/19 05:55:00 AM	37.055
1873	08/02/19 06:00:00 AM	37.055
1874	08/02/19 06:05:00 AM	37.055
1875	08/02/19 06:10:00 AM	37.055
1876	08/02/19 06:15:00 AM	37.055
1877	08/02/19 06:20:00 AM	37.055
1878	08/02/19 06:25:00 AM	37.055
1879	08/02/19 06:30:00 AM	37.055
1880	08/02/19 06:35:00 AM	37.055
1881	08/02/19 06:40:00 AM	37.055
1882	08/02/19 06:45:00 AM	37.055
1883	08/02/19 06:50:00 AM	37.055
1884	08/02/19 06:55:00 AM	37.055
1885	08/02/19 07:00:00 AM	37.055
1886	08/02/19 07:05:00 AM	37.055
1887	08/02/19 07:10:00 AM	37.055
1888	08/02/19 07:15:00 AM	37.055
1889	08/02/19 07:20:00 AM	37.055
1890	08/02/19 07:25:00 AM	37.055
1891	08/02/19 07:30:00 AM	37.055
1892	08/02/19 07:35:00 AM	37.055
1893	08/02/19 07:40:00 AM	37.055
1894	08/02/19 07:45:00 AM	37.055
1895	08/02/19 07:50:00 AM	37.055
1896	08/02/19 07:55:00 AM	37.055
1897	08/02/19 08:00:00 AM	37.055
1898	08/02/19 08:05:00 AM	37.055
1899	08/02/19 08:10:00 AM	37.055
1900	08/02/19 08:15:00 AM	37.055
1901	08/02/19 08:20:00 AM	37.055
1902	08/02/19 08:25:00 AM	37.055
1903	08/02/19 08:30:00 AM	37.055
1904	08/02/19 08:35:00 AM	37.055
1905	08/02/19 08:40:00 AM	37.055
1906	08/02/19 08:45:00 AM	37.055
1907	08/02/19 08:50:00 AM	37.055
1908	08/02/19 08:55:00 AM	37.055
1909	08/02/19 09:00:00 AM	37.055
1910	08/02/19 09:05:00 AM	37.055
1911	08/02/19 09:10:00 AM	37.055
1912	08/02/19 09:15:00 AM	37.055
1913	08/02/19 09:20:00 AM	37.055
1914	08/02/19 09:25:00 AM	37.055
1915	08/02/19 09:30:00 AM	37.055
1916	08/02/19 09:35:00 AM	37.055
1917	08/02/19 09:40:00 AM	37.055
1918	08/02/19 09:45:00 AM	37.055
1919	08/02/19 09:50:00 AM	37.055
1920	08/02/19 09:55:00 AM	37.055
1921	08/02/19 10:00:00 AM	37.055
1922	08/02/19 10:05:00 AM	37.055
1923	08/02/19 10:10:00 AM	37.055
1924	08/02/19 10:15:00 AM	37.055
1925	08/02/19 10:20:00 AM	37.055
1926	08/02/19 10:25:00 AM	37.055
1927	08/02/19 10:30:00 AM	37.055
1928	08/02/19 10:35:00 AM	37.055
1929	08/02/19 10:40:00 AM	37.055
1930	08/02/19 10:45:00 AM	37.055
1931	08/02/19 10:50:00 AM	37.055
1932	08/02/19 10:55:00 AM	37.055
1933	08/02/19 11:00:00 AM	37.055
1934	08/02/19 11:05:00 AM	37.055
1935	08/02/19 11:10:00 AM	37.055
1936	08/02/19 11:15:00 AM	37.055
1937	08/02/19 11:20:00 AM	37.055
1938	08/02/19 11:25:00 AM	37.055
1939	08/02/19 11:30:00 AM	37.055
1940	08/02/19 11:35:00 AM	37.055
1941	08/02/19 11:40:00 AM	37.055
1942	08/02/19 11:45:00 AM	37.055
1943	08/02/19 11:50:00 AM	37.055
1944	08/02/19 11:55:00 AM	37.055
1945	08/02/19 12:00:00 PM	37.055
1946	08/02/19 12:05:00 PM	37.055
1947	08/02/19 12:10:00 PM	37.055
1948	08/02/19 12:15:00 PM	37.055
1949	08/02/19 12:20:00 PM	37.055
1950	08/02/19 12:25:00 PM	37.055
1951	08/02/19 12:30:00 PM	37.055
1952	08/02/19 12:35:00 PM	37.055
1953	08/02/19 12:40:00 PM	37.055
1954	08/02/19 12:45:00 PM	37.055
1955	08/02/19 12:50:00 PM	37.055
1956	08/02/19 12:55:00 PM	37.055
1957	08/02/19 01:00:00 PM	37.055
1958	08/02/19 01:05:00 PM	37.055
1959	08/02/19 01:10:00 PM	37.055
1960	08/02/19 01:15:00 PM	37.055
1961	08/02/19 01:20:00 PM	37.055
1962	08/02/19 01:25:00 PM	37.055
1963	08/02/19 01:30:00 PM	37.055
1964	08/02/19 01:35:00 PM	37.055
1965	08/02/19 01:40:00 PM	37.055
1966	08/02/19 01:45:00 PM	37.055
1967	08/02/19 01:50:00 PM	37.055
1968	08/02/19 01:55:00 PM	37.055
1969	08/02/19 02:00:00 PM	37.055
1970	08/02/19 02:05:00 PM	37.055
1971	08/02/19 02:10:00 PM	37.055
1972	08/02/19 02:15:00 PM	36.946
1973	08/02/19 02:20:00 PM	36.837
1974	08/02/19 02:25:00 PM	36.728
1975	08/02/19 02:30:00 PM	36.728
1976	08/02/19 02:35:00 PM	36.620
1977	08/02/19 02:40:00 PM	36.620
1978	08/02/19 02:45:00 PM	36.511
1979	08/02/19 02:50:00 PM	36.403
1980	08/02/19 02:55:00 PM	36.403
1981	08/02/19 03:00:00 PM	36.511
1982	08/02/19 03:05:00 PM	36.728
1983	08/02/19 03:10:00 PM	36.837
1984	08/02/19 03:15:00 PM	36.946
1985	08/02/19 03:20:00 PM	36.946
1986	08/02/19 03:25:00 PM	36.946
1987	08/02/19 03:30:00 PM	36.946
1988	08/02/19 03:35:00 PM	36.946
1989	08/02/19 03:40:00 PM	36.946
1990	08/02/19 03:45:00 PM	36.946
1991	08/02/19 03:50:00 PM	36.946
1992	08/02/19 03:55:00 PM	36.946
1993	08/02/19 04:00:00 PM	36.946
1994	08/02/19 04:05:00 PM	36.946
1995	08/02/19 04:10:00 PM	36.946
1996	08/02/19 04:15:00 PM	36.946
1997	08/02/19 04:20:00 PM	36.946
1998	08/02/19 04:25:00 PM	36.946
1999	08/02/19 04:30:00 PM	36.946
2000	08/02/19 04:35:00 PM	36.946
2001	08/02/19 04:40:00 PM	36.946
2002	08/02/19 04:45:00 PM	36.946
2003	08/02/19 04:50:00 PM	36.946
2004	08/02/19 04:55:00 PM	36.946
2005	08/02/19 05:00:00 PM	36.946
2006	08/02/19 05:05:00 PM	36.946
2007	08/02/19 05:10:00 PM	36.946
2008	08/02/19 05:15:00 PM	36.837
2009	08/02/19 05:20:00 PM	36.837
2010	08/02/19 05:25:00 PM	36.837
2011	08/02/19 05:30:00 PM	36.837
2012	08/02/19 05:35:00 PM	36.837
2013	08/02/19 05:40:00 PM	36.837
2014	08/02/19 05:45:00 PM	36.837
2015	08/02/19 05:50:00 PM	36.837
2016	08/02/19 05:55:00 PM	36.837
2017	08/02/19 06:00:00 PM	36.837
2018	08/02/19 06:05:00 PM	36.837
2019	08/02/19 06:10:00 PM	36.837
2020	08/02/19 06:15:00 PM	36.837
2021	08/02/19 06:20:00 PM	36.728
2022	08/02/19 06:25:00 PM	36.837
2023	08/02/19 06:30:00 PM	36.837
2024	08/02/19 06:35:00 PM	36.728
2025	08/02/19 06:40:00 PM	36.728
2026	08/02/19 06:45:00 PM	36.837
2027	08/02/19 06:50:00 PM	36.728
2028	08/02/19 06:55:00 PM	36.837
2029	08/02/19 07:00:00 PM	36.837
2030	08/02/19 07:05:00 PM	36.728
2031	08/02/19 07:10:00 PM	36.837
2032	08/02/19 07:15:00 PM	36.728
2033	08/02/19 07:20:00 PM	36.728
2034	08/02/19 07:25:00 PM	36.728
2035	08/02/19 07:30:00 PM	36.728
2036	08/02/19 07:35:00 PM	36.728
2037	08/02/19 07:40:00 PM	36.728
2038	08/02/19 07:45:00 PM	36.728
2039	08/02/19 07:50:00 PM	36.728
2040	08/02/19 07:55:00 PM	36.728
2041	08/02/19 08:00:00 PM	36.728
2042	08/02/19 08:05:00 PM	36.728
2043	08/02/19 08:10:00 PM	36.728
2044	08/02/19 08:15:00 PM	36.620
2045	08/02/19 08:20:00 PM	36.620
2046	08/02/19 08:25:00 PM	36.620
2047	08/02/19 08:30:00 PM	36.620
2048	08/02/19 08:35:00 PM	36.620
2049	08/02/19 08:40:00 PM	36.620
2050	08/02/19 08:45:00 PM	36.620
2051	08/02/19 08:50:00 PM	36.620
2052	08/02/19 08:55:00 PM	36.620
2053	08/02/19 09:00:00 PM	36.620
2054	08/02/19 09:05:00 PM	36.620
2055	08/02/19 09:10:00 PM	36.620
2056	08/02/19 09:15:00 PM	36.620
2057	08/02/19 09:20:00 PM	36.620
2058	08/02/19 09:25:00 PM	36.620
2059	08/02/19 09:30:00 PM	36.620
2060	08/02/19 09:35:00 PM	36.620
2061	08/02/19 09:40:00 PM	36.620
2062	08/02/19 09:45:00 PM	36.620
2063	08/02/19 09:50:00 PM	36.620
2064	08/02/19 09:55:00 PM	36.620
2065	08/02/19 10:00:00 PM	36.620
2066	08/02/19 10:05:00 PM	36.620
2067	08/02/19 10:10:00 PM	36.620
2068	08/02/19 10:15:00 PM	36.511
2069	08/02/19 10:20:00 PM	36.511
2070	08/02/19 10:25:00 PM	36.511
2071	08/02/19 10:30:00 PM	36.511
2072	08/02/19 10:35:00 PM	36.511
2073	08/02/19 10:40:00 PM	36.511
2074	08/02/19 10:45:00 PM	36.511
2075	08/02/19 10:50:00 PM	36.511
2076	08/02/19 10:55:00 PM	36.511
2077	08/02/19 11:00:00 PM	36.511
2078	08/02/19 11:05:00 PM	36.511
2079	08/02/19 11:10:00 PM	36.511
2080	08/02/19 11:15:00 PM	36.511
2081	08/02/19 11:20:00 PM	36.511
2082	08/02/19 11:25:00 PM	36.511
2083	08/02/19 11:30:00 PM	36.511
2084	08/02/19 11:35:00 PM	36.511
2085	08/02/19 11:40:00 PM	36.511
2086	08/02/19 11:45:00 PM	36.511
2087	08/02/19 11:50:00 PM	36.511
2088	08/02/19 11:55:00 PM	36.511
2089	08/03/19 12:00:00 AM	36.511
2090	08/03/19 12:05:00 AM	36.511
2091	08/03/19 12:10:00 AM	36.511
2092	08/03/19 12:15:00 AM	36.511
2093	08/03/19 12:20:00 AM	36.511
2094	08/03/19 12:25:00 AM	36.511
2095	08/03/19 12:30:00 AM	36.511
2096	08/03/19 12:35:00 AM	36.511
2097	08/03/19 12:40:00 AM	36.511
2098	08/03/19 12:45:00 AM	36.511
2099	08/03/19 12:50:00 AM	36.511
2100	08/03/19 12:55:00 AM	36.511
2101	08/03/19 01:00:00 AM	36.511
2102	08/03/19 01:05:00 AM	36.511
2103	08/03/19 01:10:00 AM	36.511
2104	08/03/19 01:15:00 AM	36.511
2105	08/03/19 01:20:00 AM	36.511
2106	08/03/19 01:25:00 AM	36.511
2107	08/03/19 01:30:00 AM	36.511
2108	08/03/19 01:35:00 AM	36.511
2109	08/03/19 01:40:00 AM	36.511
2110	08/03/19 01:45:00 AM	36.511
2111	08/03/19 01:50:00 AM	36.511
2112	08/03/19 01:55:00 AM	36.511
2113	08/03/19 02:00:00 AM	36.511
2114	08/03/19 02:05:00 AM	36.511
2115	08/03/19 02:10:00 AM	36.511
2116	08/03/19 02:15:00 AM	36.511
2117	08/03/19 02:20:00 AM	36.511
2118	08/03/19 02:25:00 AM	36.511
2119	08/03/19 02:30:00 AM	36.511
2120	08/03/19 02:35:00 AM	36.511
2121	08/03/19 02:40:00 AM	36.511
2122	08/03/19 02:45:00 AM	36.511
2123	08/03/19 02:50:00 AM	36.511
2124	08/03/19 02:55:00 AM	36.511
2125	08/03/19 03:00:00 AM	36.511
2126	08/03/19 03:05:00 AM	36.511
2127	08/03/19 03:10:00 AM	36.511
2128	08/03/19 03:15:00 AM	36.511
2129	08/03/19 03:20:00 AM	36.511
2130	08/03/19 03:25:00 AM	36.511
2131	08/03/19 03:30:00 AM	36.511
2132	08/03/19 03:35:00 AM	36.511
2133	08/03/19 03:40:00 AM	36.511
2134	08/03/19 03:45:00 AM	36.511
2135	08/03/19 03:50:00 AM	36.511
2136	08/03/19 03:55:00 AM	36.511
2137	08/03/19 04:00:00 AM	36.511
2138	08/03/19 04:05:00 AM	36.511
2139	08/03/19 04:10:00 AM	36.511
2140	08/03/19 04:15:00 AM	36.511
2141	08/03/19 04:20:00 AM	36.511
2142	08/03/19 04:25:00 AM	36.511
2143	08/03/19 04:30:00 AM	36.511
2144	08/03/19 04:35:00 AM	36.511
2145	08/03/19 04:40:00 AM	36.511
2146	08/03/19 04:45:00 AM	36.511
2147	08/03/19 04:50:00 AM	36.511
2148	08/03/19 04:55:00 AM	36.511
2149	08/03/19 05:00:00 AM	36.511
2150	08/03/19 05:05:00 AM	36.511
2151	08/03/19 05:10:00 AM	36.511
2152	08/03/19 05:15:00 AM	36.511
2153	08/03/19 05:20:00 AM	36.511
2154	08/03/19 05:25:00 AM	36.511
2155	08/03/19 05:30:00 AM	36.511
2156	08/03/19 05:35:00 AM	36.511
2157	08/03/19 05:40:00 AM	36.511
2158	08/03/19 05:45:00 AM	36.511
2159	08/03/19 05:50:00 AM	36.511
2160	08/03/19 05:55:00 AM	36.511
2161	08/03/19 06:00:00 AM	36.511
2162	08/03/19 06:05:00 AM	36.511
2163	08/03/19 06:10:00 AM	36.511
2164	08/03/19 06:15:00 AM	36.511
2165	08/03/19 06:20:00 AM	36.511
2166	08/03/19 06:25:00 AM	36.511
2167	08/03/19 06:30:00 AM	36.511
2168	08/03/19 06:35:00 AM	36.511
2169	08/03/19 06:40:00 AM	36.511
2170	08/03/19 06:45:00 AM	36.511
2171	08/03/19 06:50:00 AM	36.511
2172	08/03/19 06:55:00 AM	36.511
2173	08/03/19 07:00:00 AM	36.511
2174	08/03/19 07:05:00 AM	36.511
2175	08/03/19 07:10:00 AM	36.403
2176	08/03/19 07:15:00 AM	36.511
2177	08/03/19 07:20:00 AM	36.511
2178	08/03/19 07:25:00 AM	36.511
