Species,Date,Day,Temp,Ramp,Tank,Site,Colony,Rep,Fo,Fm,FvFm,Heatload32,Heatload33,Heatload34,AbsTemp,ElapsedT
Acropora,8092019,12,32,Control,13,Exposed,5,A,391,1115,0.649,44.78172727,0,0,32.188,267
Acropora,8092019,12,32,Control,13,Protected,1,A,269,825,0.674,44.78172727,0,0,32.188,267
Acropora,8092019,12,32,Control,13,Protected,2,A,312,918,0.66,44.78172727,0,0,32.188,267
Acropora,8092019,12,32,Control,13,Protected,3,A,430,1306,0.671,44.78172727,0,0,32.188,267
Acropora,8092019,12,32,Control,13,Protected,4,A,395,1160,0.659,44.78172727,0,0,32.188,267
Acropora,8092019,12,32,Control,13,Protected,5,A,262,848,0.691,44.78172727,0,0,32.188,267
Acropora,8092019,12,32,Control,14,Exposed,1,B,482,1458,0.669,50.899,0,0,32.188,267
Acropora,8092019,12,32,Control,14,Exposed,2,B,375,1114,0.663,50.899,0,0,32.188,267
Acropora,8092019,12,32,Control,14,Exposed,3,B,327,960,0.659,50.899,0,0,32.188,267
Acropora,8092019,12,32,Control,14,Exposed,4,B,408,1195,0.659,50.899,0,0,32.188,267
Acropora,8092019,12,32,Control,14,Exposed,5,B,465,1412,0.671,50.899,0,0,32.188,267
Acropora,8092019,12,32,Control,14,Protected,1,B,311,935,0.667,50.899,0,0,32.188,267
Acropora,8092019,12,32,Control,14,Protected,2,B,315,956,0.671,50.899,0,0,32.188,267
Acropora,8092019,12,32,Control,14,Protected,3,B,295,866,0.659,50.899,0,0,32.188,267
Acropora,8092019,12,32,Control,14,Protected,4,B,387,1176,0.671,50.899,0,0,32.188,267
Acropora,8092019,12,32,Control,14,Protected,5,B,344,1059,0.675,50.899,0,0,32.188,267
Acropora,8092019,12,33.5,Slow,1,Exposed,1,A,441,1130,0.61,473.7456667,216.8379167,4.259666667,34.01425,267
Acropora,8092019,12,33.5,Slow,1,Exposed,2,A,447,945,0.527,473.7456667,216.8379167,4.259666667,34.01425,267
Acropora,8092019,12,33.5,Slow,1,Exposed,3,A,479,1062,0.549,473.7456667,216.8379167,4.259666667,34.01425,267
Acropora,8092019,12,33.5,Slow,1,Exposed,4,A,173,359,0.518,473.7456667,216.8379167,4.259666667,34.01425,267
Acropora,8092019,12,33.5,Slow,1,Exposed,5,A,306,798,0.617,473.7456667,216.8379167,4.259666667,34.01425,267
Acropora,8092019,12,33.5,Slow,1,Protected,1,A,365,706,0.483,473.7456667,216.8379167,4.259666667,34.01425,267
Acropora,8092019,12,33.5,Slow,1,Protected,2,A,153,347,0.559,473.7456667,216.8379167,4.259666667,34.01425,267
Acropora,8092019,12,33.5,Slow,1,Protected,3,A,247,581,0.575,473.7456667,216.8379167,4.259666667,34.01425,267
Acropora,8092019,12,33.5,Slow,1,Protected,4,A,427,1086,0.607,473.7456667,216.8379167,4.259666667,34.01425,267
Acropora,8092019,12,33.5,Slow,1,Protected,5,A,504,1011,0.501,473.7456667,216.8379167,4.259666667,34.01425,267
Acropora,8092019,12,33.5,Fast,7,Exposed,1,A,512,1396,0.633,469.1564167,203.1590833,0.01425,33.82175,267
Acropora,8092019,12,33.5,Fast,7,Exposed,2,A,602,1318,0.543,469.1564167,203.1590833,0.01425,33.82175,267
Acropora,8092019,12,33.5,Fast,7,Exposed,3,A,470,1203,0.609,469.1564167,203.1590833,0.01425,33.82175,267
Acropora,8092019,12,33.5,Fast,7,Exposed,4,A,431,948,0.545,469.1564167,203.1590833,0.01425,33.82175,267
Acropora,8092019,12,33.5,Fast,7,Exposed,5,A,460,1646,0.721,469.1564167,203.1590833,0.01425,33.82175,267
Acropora,8092019,12,33.5,Fast,7,Protected,1,A,331,936,0.646,469.1564167,203.1590833,0.01425,33.82175,267
Acropora,8092019,12,33.5,Fast,7,Protected,2,A,259,757,0.658,469.1564167,203.1590833,0.01425,33.82175,267
Acropora,8092019,12,33.5,Fast,7,Protected,3,A,451,1138,0.604,469.1564167,203.1590833,0.01425,33.82175,267
Acropora,8092019,12,33.5,Fast,7,Protected,4,A,255,625,0.592,469.1564167,203.1590833,0.01425,33.82175,267
Acropora,8092019,12,33.5,Fast,7,Protected,5,A,453,1068,0.576,469.1564167,203.1590833,0.01425,33.82175,267
Acropora,8092019,12,33.5,Fast,8,Exposed,1,B,998,2025,0.507,468.313803,201.3688333,0.69925,33.83925,267
Acropora,8092019,12,33.5,Fast,8,Exposed,2,B,608,1702,0.643,468.313803,201.3688333,0.69925,33.83925,267
Acropora,8092019,12,33.5,Fast,8,Exposed,3,B,575,1191,0.517,468.313803,201.3688333,0.69925,33.83925,267
Acropora,8092019,12,33.5,Fast,8,Exposed,4,B,342,984,0.652,468.313803,201.3688333,0.69925,33.83925,267
Acropora,8092019,12,33.5,Fast,8,Exposed,5,B,497,1162,0.572,468.313803,201.3688333,0.69925,33.83925,267
Acropora,8092019,12,33.5,Fast,8,Protected,1,B,235,480,0.51,468.313803,201.3688333,0.69925,33.83925,267
Acropora,8092019,12,33.5,Fast,8,Protected,2,B,373,843,0.558,468.313803,201.3688333,0.69925,33.83925,267
Acropora,8092019,12,33.5,Fast,8,Protected,3,B,331,741,0.553,468.313803,201.3688333,0.69925,33.83925,267
Acropora,8092019,12,33.5,Fast,8,Protected,4,B,461,1168,0.605,468.313803,201.3688333,0.69925,33.83925,267
Acropora,8092019,12,33.5,Fast,8,Protected,5,B,252,653,0.614,468.313803,201.3688333,0.69925,33.83925,267
Acropora,8102019,13,32,Control,13,Exposed,1,A,653,1816,0.64,49.20872727,0,0,32.188,291
Acropora,8102019,13,32,Control,13,Exposed,2,A,413,1240,0.667,49.20872727,0,0,32.188,291
Acropora,8102019,13,32,Control,13,Exposed,3,A,583,1710,0.659,49.20872727,0,0,32.188,291
Acropora,8102019,13,32,Control,13,Exposed,4,A,363,1114,0.674,49.20872727,0,0,32.188,291
Acropora,8102019,13,32,Control,13,Exposed,5,A,531,1591,0.666,49.20872727,0,0,32.188,291
Acropora,8102019,13,32,Control,13,Protected,1,A,441,1251,0.647,49.20872727,0,0,32.188,291
Acropora,8102019,13,32,Control,13,Protected,2,A,250,745,0.664,49.20872727,0,0,32.188,291
Acropora,8102019,13,32,Control,13,Protected,3,A,412,1211,0.66,49.20872727,0,0,32.188,291
Acropora,8102019,13,32,Control,13,Protected,4,A,411,1214,0.661,49.20872727,0,0,32.188,291
Acropora,8102019,13,32,Control,13,Protected,5,A,277,811,0.658,49.20872727,0,0,32.188,291
Acropora,8102019,13,32,Control,14,Exposed,1,B,454,1428,0.682,55.41958333,0,0,32.188,291
Acropora,8102019,13,32,Control,14,Exposed,2,B,367,1144,0.679,55.41958333,0,0,32.188,291
Acropora,8102019,13,32,Control,14,Exposed,3,B,370,1125,0.671,55.41958333,0,0,32.188,291
Acropora,8102019,13,32,Control,14,Exposed,4,B,248,722,0.657,55.41958333,0,0,32.188,291
Acropora,8102019,13,32,Control,14,Exposed,5,B,421,1269,0.668,55.41958333,0,0,32.188,291
Acropora,8102019,13,32,Control,14,Protected,1,B,427,1269,0.664,55.41958333,0,0,32.188,291
Acropora,8102019,13,32,Control,14,Protected,2,B,303,845,0.641,55.41958333,0,0,32.188,291
Acropora,8102019,13,32,Control,14,Protected,3,B,326,880,0.63,55.41958333,0,0,32.188,291
Acropora,8102019,13,32,Control,14,Protected,4,B,343,1027,0.666,55.41958333,0,0,32.188,291
Acropora,8102019,13,32,Control,14,Protected,5,B,377,1170,0.678,55.41958333,0,0,32.188,291
Acropora,8102019,13,33.5,Slow,1,Exposed,1,A,528,1203,0.561,522.2276667,241.3199167,4.765666667,33.988,291
Acropora,8102019,13,33.5,Slow,1,Exposed,2,A,307,848,0.638,522.2276667,241.3199167,4.765666667,33.988,291
Acropora,8102019,13,33.5,Slow,1,Exposed,3,A,563,1194,0.528,522.2276667,241.3199167,4.765666667,33.988,291
Acropora,8102019,13,33.5,Slow,1,Exposed,4,A,478,965,0.505,522.2276667,241.3199167,4.765666667,33.988,291
Acropora,8102019,13,33.5,Slow,1,Exposed,5,A,378,990,0.618,522.2276667,241.3199167,4.765666667,33.988,291
Acropora,8102019,13,33.5,Slow,1,Protected,1,A,362,643,0.437,522.2276667,241.3199167,4.765666667,33.988,291
Acropora,8102019,13,33.5,Slow,1,Protected,2,A,242,566,0.572,522.2276667,241.3199167,4.765666667,33.988,291
Acropora,8102019,13,33.5,Slow,1,Protected,3,A,318,550,0.422,522.2276667,241.3199167,4.765666667,33.988,291
Acropora,8102019,13,33.5,Slow,1,Protected,4,A,397,1082,0.633,522.2276667,241.3199167,4.765666667,33.988,291
Acropora,8102019,13,33.5,Slow,1,Protected,5,A,517,1139,0.546,522.2276667,241.3199167,4.765666667,33.988,291
Acropora,8102019,13,33.5,Fast,7,Exposed,1,A,642,1601,0.599,512.4439167,222.4465833,0.01425,33.56966667,291
Acropora,8102019,13,33.5,Fast,7,Exposed,2,A,548,1441,0.62,512.4439167,222.4465833,0.01425,33.56966667,291
Acropora,8102019,13,33.5,Fast,7,Exposed,3,A,469,1197,0.608,512.4439167,222.4465833,0.01425,33.56966667,291
Acropora,8102019,13,33.5,Fast,7,Exposed,4,A,417,1050,0.603,512.4439167,222.4465833,0.01425,33.56966667,291
Acropora,8102019,13,33.5,Fast,7,Exposed,5,A,541,1510,0.642,512.4439167,222.4465833,0.01425,33.56966667,291
Acropora,8102019,13,33.5,Fast,7,Protected,1,A,292,607,0.519,512.4439167,222.4465833,0.01425,33.56966667,291
Acropora,8102019,13,33.5,Fast,7,Protected,2,A,257,649,0.604,512.4439167,222.4465833,0.01425,33.56966667,291
Acropora,8102019,13,33.5,Fast,7,Protected,3,A,341,788,0.567,512.4439167,222.4465833,0.01425,33.56966667,291
Acropora,8102019,13,33.5,Fast,7,Protected,4,A,261,648,0.597,512.4439167,222.4465833,0.01425,33.56966667,291
Acropora,8102019,13,33.5,Fast,7,Protected,5,A,393,874,0.55,512.4439167,222.4465833,0.01425,33.56966667,291
Acropora,8102019,13,33.5,Fast,8,Exposed,1,B,799,1840,0.566,513.0428864,222.0979167,0.76825,33.65633333,291
Acropora,8102019,13,33.5,Fast,8,Exposed,2,B,585,1542,0.621,513.0428864,222.0979167,0.76825,33.65633333,291
Acropora,8102019,13,33.5,Fast,8,Exposed,3,B,644,1577,0.592,513.0428864,222.0979167,0.76825,33.65633333,291
Acropora,8102019,13,33.5,Fast,8,Exposed,4,B,434,1252,0.653,513.0428864,222.0979167,0.76825,33.65633333,291
Acropora,8102019,13,33.5,Fast,8,Exposed,5,B,233,463,0.497,513.0428864,222.0979167,0.76825,33.65633333,291
Acropora,8102019,13,33.5,Fast,8,Protected,1,B,408,937,0.565,513.0428864,222.0979167,0.76825,33.65633333,291
Acropora,8102019,13,33.5,Fast,8,Protected,2,B,211,456,0.537,513.0428864,222.0979167,0.76825,33.65633333,291
Acropora,8102019,13,33.5,Fast,8,Protected,3,B,353,774,0.544,513.0428864,222.0979167,0.76825,33.65633333,291
Acropora,8102019,13,33.5,Fast,8,Protected,4,B,626,1423,0.56,513.0428864,222.0979167,0.76825,33.65633333,291
Acropora,8102019,13,33.5,Fast,8,Protected,5,B,319,861,0.63,513.0428864,222.0979167,0.76825,33.65633333,291
Acropora,8112019,14,32,Control,13,Exposed,1,A,647,1780,0.637,53.47422727,0,0,32.188,315
Acropora,8112019,14,32,Control,13,Exposed,2,A,524,1684,0.689,53.47422727,0,0,32.188,315
Acropora,8112019,14,32,Control,13,Exposed,3,A,524,1578,0.668,53.47422727,0,0,32.188,315
Acropora,8112019,14,32,Control,13,Exposed,4,A,455,1329,0.658,53.47422727,0,0,32.188,315
Acropora,8112019,14,32,Control,13,Exposed,5,A,437,1415,0.691,53.47422727,0,0,32.188,315
Acropora,8112019,14,32,Control,13,Protected,1,A,370,1050,0.648,53.47422727,0,0,32.188,315
Acropora,8112019,14,32,Control,13,Protected,2,A,446,1308,0.659,53.47422727,0,0,32.188,315
Acropora,8112019,14,32,Control,13,Protected,3,A,464,1383,0.664,53.47422727,0,0,32.188,315
Acropora,8112019,14,32,Control,13,Protected,4,A,416,1242,0.665,53.47422727,0,0,32.188,315
Acropora,8112019,14,32,Control,13,Protected,5,A,389,1126,0.655,53.47422727,0,0,32.188,315
Acropora,8112019,14,32,Control,14,Exposed,1,B,530,1482,0.642,59.94875,0,0,32.188,315
Acropora,8112019,14,32,Control,14,Exposed,2,B,417,1288,0.676,59.94875,0,0,32.188,315
Acropora,8112019,14,32,Control,14,Exposed,3,B,496,1449,0.658,59.94875,0,0,32.188,315
Acropora,8112019,14,32,Control,14,Exposed,4,B,343,989,0.653,59.94875,0,0,32.188,315
Acropora,8112019,14,32,Control,14,Exposed,5,B,489,1479,0.669,59.94875,0,0,32.188,315
Acropora,8112019,14,32,Control,14,Protected,1,B,477,1407,0.661,59.94875,0,0,32.188,315
Acropora,8112019,14,32,Control,14,Protected,2,B,308,908,0.661,59.94875,0,0,32.188,315
Acropora,8112019,14,32,Control,14,Protected,3,B,230,612,0.624,59.94875,0,0,32.188,315
Acropora,8112019,14,32,Control,14,Protected,4,B,432,1349,0.68,59.94875,0,0,32.188,315
Acropora,8112019,14,32,Control,14,Protected,5,B,454,1428,0.682,59.94875,0,0,32.188,315
Acropora,8112019,14,33.5,Slow,1,Exposed,1,A,518,1192,0.565,569.6775,264.76975,5.058166667,33.717,315
Acropora,8112019,14,33.5,Slow,1,Exposed,2,A,506,1451,0.651,569.6775,264.76975,5.058166667,33.717,315
Acropora,8112019,14,33.5,Slow,1,Exposed,3,A,574,1101,0.479,569.6775,264.76975,5.058166667,33.717,315
Acropora,8112019,14,33.5,Slow,1,Exposed,4,A,438,916,0.522,569.6775,264.76975,5.058166667,33.717,315
Acropora,8112019,14,33.5,Slow,1,Exposed,5,A,243,538,0.548,569.6775,264.76975,5.058166667,33.717,315
Acropora,8112019,14,33.5,Slow,1,Protected,1,A,233,484,0.519,569.6775,264.76975,5.058166667,33.717,315
Acropora,8112019,14,33.5,Slow,1,Protected,2,A,158,373,0.576,569.6775,264.76975,5.058166667,33.717,315
Acropora,8112019,14,33.5,Slow,1,Protected,3,A,224,533,0.58,569.6775,264.76975,5.058166667,33.717,315
Acropora,8112019,14,33.5,Slow,1,Protected,4,A,486,972,0.5,569.6775,264.76975,5.058166667,33.717,315
Acropora,8112019,14,33.5,Slow,1,Protected,5,A,308,656,0.53,569.6775,264.76975,5.058166667,33.717,315
Acropora,8112019,14,33.5,Fast,7,Exposed,1,A,678,1633,0.585,536.3543333,227.4624167,0.01425,32.394,315
Acropora,8112019,14,33.5,Fast,7,Exposed,2,A,584,1219,0.521,536.3543333,227.4624167,0.01425,32.394,315
Acropora,8112019,14,33.5,Fast,7,Exposed,3,A,579,1576,0.633,536.3543333,227.4624167,0.01425,32.394,315
Acropora,8112019,14,33.5,Fast,7,Exposed,4,A,409,1005,0.593,536.3543333,227.4624167,0.01425,32.394,315
Acropora,8112019,14,33.5,Fast,7,Exposed,5,A,603,1676,0.64,536.3543333,227.4624167,0.01425,32.394,315
Acropora,8112019,14,33.5,Fast,7,Protected,1,A,374,840,0.555,536.3543333,227.4624167,0.01425,32.394,315
Acropora,8112019,14,33.5,Fast,7,Protected,2,A,278,807,0.656,536.3543333,227.4624167,0.01425,32.394,315
Acropora,8112019,14,33.5,Fast,7,Protected,3,A,317,775,0.591,536.3543333,227.4624167,0.01425,32.394,315
Acropora,8112019,14,33.5,Fast,7,Protected,4,A,452,1239,0.635,536.3543333,227.4624167,0.01425,32.394,315
Acropora,8112019,14,33.5,Fast,7,Protected,5,A,437,955,0.542,536.3543333,227.4624167,0.01425,32.394,315
Acropora,8112019,14,33.5,Fast,8,Exposed,1,B,827,1750,0.527,539.2613864,228.43275,0.76825,32.497,315
Acropora,8112019,14,33.5,Fast,8,Exposed,2,B,614,1612,0.619,539.2613864,228.43275,0.76825,32.497,315
Acropora,8112019,14,33.5,Fast,8,Exposed,3,B,562,1385,0.594,539.2613864,228.43275,0.76825,32.497,315
Acropora,8112019,14,33.5,Fast,8,Exposed,4,B,443,1154,0.616,539.2613864,228.43275,0.76825,32.497,315
Acropora,8112019,14,33.5,Fast,8,Exposed,5,B,371,858,0.568,539.2613864,228.43275,0.76825,32.497,315
Acropora,8112019,14,33.5,Fast,8,Protected,1,B,360,915,0.607,539.2613864,228.43275,0.76825,32.497,315
Acropora,8112019,14,33.5,Fast,8,Protected,2,B,346,842,0.589,539.2613864,228.43275,0.76825,32.497,315
Acropora,8112019,14,33.5,Fast,8,Protected,3,B,643,1120,0.426,539.2613864,228.43275,0.76825,32.497,315
Acropora,8112019,14,33.5,Fast,8,Protected,4,B,550,1157,0.525,539.2613864,228.43275,0.76825,32.497,315
Acropora,8112019,14,33.5,Fast,8,Protected,5,B,327,927,0.647,539.2613864,228.43275,0.76825,32.497,315
