RecNum	DateTime	KAUST_LT_Tank1-S33.5A
3081	08/06/19 10:40:00 AM	34.058
3082	08/06/19 10:45:00 AM	34.058
3083	08/06/19 10:50:00 AM	33.953
3084	08/06/19 10:55:00 AM	34.058
3085	08/06/19 11:00:00 AM	34.058
3086	08/06/19 11:05:00 AM	34.058
3087	08/06/19 11:10:00 AM	34.058
3088	08/06/19 11:15:00 AM	33.953
3089	08/06/19 11:20:00 AM	33.953
3090	08/06/19 11:25:00 AM	34.058
3091	08/06/19 11:30:00 AM	34.058
3092	08/06/19 11:35:00 AM	34.058
3093	08/06/19 11:40:00 AM	34.058
3094	08/06/19 11:45:00 AM	34.058
3095	08/06/19 11:50:00 AM	34.058
3096	08/06/19 11:55:00 AM	33.953
3097	08/06/19 12:00:00 PM	34.058
3098	08/06/19 12:05:00 PM	34.058
3099	08/06/19 12:10:00 PM	34.058
3100	08/06/19 12:15:00 PM	34.058
3101	08/06/19 12:20:00 PM	33.953
3102	08/06/19 12:25:00 PM	34.058
3103	08/06/19 12:30:00 PM	33.953
3104	08/06/19 12:35:00 PM	34.058
3105	08/06/19 12:40:00 PM	34.058
3106	08/06/19 12:45:00 PM	33.953
3107	08/06/19 12:50:00 PM	34.058
3108	08/06/19 12:55:00 PM	34.058
3109	08/06/19 01:00:00 PM	34.058
3110	08/06/19 01:05:00 PM	33.953
3111	08/06/19 01:10:00 PM	34.058
3112	08/06/19 01:15:00 PM	34.058
3113	08/06/19 01:20:00 PM	33.953
3114	08/06/19 01:25:00 PM	33.953
3115	08/06/19 01:30:00 PM	34.058
3116	08/06/19 01:35:00 PM	34.058
3117	08/06/19 01:40:00 PM	34.058
3118	08/06/19 01:45:00 PM	34.058
3119	08/06/19 01:50:00 PM	34.058
3120	08/06/19 01:55:00 PM	33.953
3121	08/06/19 02:00:00 PM	34.058
3122	08/06/19 02:05:00 PM	34.058
3123	08/06/19 02:10:00 PM	34.058
3124	08/06/19 02:15:00 PM	34.058
3125	08/06/19 02:20:00 PM	34.058
3126	08/06/19 02:25:00 PM	34.058
3127	08/06/19 02:30:00 PM	34.058
3128	08/06/19 02:35:00 PM	34.058
3129	08/06/19 02:40:00 PM	34.058
3130	08/06/19 02:45:00 PM	34.058
3131	08/06/19 02:50:00 PM	34.058
3132	08/06/19 02:55:00 PM	33.953
3133	08/06/19 03:00:00 PM	34.058
3134	08/06/19 03:05:00 PM	34.058
3135	08/06/19 03:10:00 PM	34.058
3136	08/06/19 03:15:00 PM	34.058
3137	08/06/19 03:20:00 PM	34.058
3138	08/06/19 03:25:00 PM	34.058
3139	08/06/19 03:30:00 PM	34.058
3140	08/06/19 03:35:00 PM	34.058
3141	08/06/19 03:40:00 PM	34.058
3142	08/06/19 03:45:00 PM	34.058
3143	08/06/19 03:50:00 PM	34.058
3144	08/06/19 03:55:00 PM	34.058
3145	08/06/19 04:00:00 PM	34.058
3146	08/06/19 04:05:00 PM	34.058
3147	08/06/19 04:10:00 PM	34.058
3148	08/06/19 04:15:00 PM	34.058
3149	08/06/19 04:20:00 PM	34.058
3150	08/06/19 04:25:00 PM	34.058
3151	08/06/19 04:30:00 PM	34.058
3152	08/06/19 04:35:00 PM	34.058
3153	08/06/19 04:40:00 PM	34.058
3154	08/06/19 04:45:00 PM	34.058
3155	08/06/19 04:50:00 PM	34.058
3156	08/06/19 04:55:00 PM	34.058
3157	08/06/19 05:00:00 PM	34.058
3158	08/06/19 05:05:00 PM	33.953
3159	08/06/19 05:10:00 PM	34.058
3160	08/06/19 05:15:00 PM	34.058
3161	08/06/19 05:20:00 PM	34.058
3162	08/06/19 05:25:00 PM	34.058
3163	08/06/19 05:30:00 PM	34.058
3164	08/06/19 05:35:00 PM	33.953
3165	08/06/19 05:40:00 PM	33.953
3166	08/06/19 05:45:00 PM	33.953
3167	08/06/19 05:50:00 PM	34.058
3168	08/06/19 05:55:00 PM	34.058
3169	08/06/19 06:00:00 PM	34.058
3170	08/06/19 06:05:00 PM	33.953
3171	08/06/19 06:10:00 PM	33.953
3172	08/06/19 06:15:00 PM	34.058
3173	08/06/19 06:20:00 PM	34.058
3174	08/06/19 06:25:00 PM	34.058
3175	08/06/19 06:30:00 PM	33.953
3176	08/06/19 06:35:00 PM	33.953
3177	08/06/19 06:40:00 PM	33.953
3178	08/06/19 06:45:00 PM	33.953
3179	08/06/19 06:50:00 PM	33.953
3180	08/06/19 06:55:00 PM	34.058
3181	08/06/19 07:00:00 PM	34.058
3182	08/06/19 07:05:00 PM	34.058
3183	08/06/19 07:10:00 PM	34.058
3184	08/06/19 07:15:00 PM	34.058
3185	08/06/19 07:20:00 PM	33.953
3186	08/06/19 07:25:00 PM	33.953
3187	08/06/19 07:30:00 PM	34.058
3188	08/06/19 07:35:00 PM	34.058
3189	08/06/19 07:40:00 PM	34.058
3190	08/06/19 07:45:00 PM	34.058
3191	08/06/19 07:50:00 PM	34.058
3192	08/06/19 07:55:00 PM	34.058
3193	08/06/19 08:00:00 PM	33.953
3194	08/06/19 08:05:00 PM	33.953
3195	08/06/19 08:10:00 PM	33.953
3196	08/06/19 08:15:00 PM	33.953
3197	08/06/19 08:20:00 PM	34.058
3198	08/06/19 08:25:00 PM	34.058
3199	08/06/19 08:30:00 PM	34.058
3200	08/06/19 08:35:00 PM	34.058
3201	08/06/19 08:40:00 PM	33.953
3202	08/06/19 08:45:00 PM	34.058
3203	08/06/19 08:50:00 PM	34.058
3204	08/06/19 08:55:00 PM	33.953
3205	08/06/19 09:00:00 PM	34.058
3206	08/06/19 09:05:00 PM	34.058
3207	08/06/19 09:10:00 PM	33.953
3208	08/06/19 09:15:00 PM	33.953
3209	08/06/19 09:20:00 PM	34.058
3210	08/06/19 09:25:00 PM	34.058
3211	08/06/19 09:30:00 PM	34.058
3212	08/06/19 09:35:00 PM	34.058
3213	08/06/19 09:40:00 PM	34.058
3214	08/06/19 09:45:00 PM	33.953
3215	08/06/19 09:50:00 PM	33.953
3216	08/06/19 09:55:00 PM	34.058
3217	08/06/19 10:00:00 PM	34.058
3218	08/06/19 10:05:00 PM	34.058
3219	08/06/19 10:10:00 PM	34.058
3220	08/06/19 10:15:00 PM	34.058
3221	08/06/19 10:20:00 PM	34.058
3222	08/06/19 10:25:00 PM	33.953
3223	08/06/19 10:30:00 PM	33.953
3224	08/06/19 10:35:00 PM	34.058
3225	08/06/19 10:40:00 PM	34.058
3226	08/06/19 10:45:00 PM	34.058
3227	08/06/19 10:50:00 PM	34.058
3228	08/06/19 10:55:00 PM	34.058
3229	08/06/19 11:00:00 PM	34.058
3230	08/06/19 11:05:00 PM	34.058
3231	08/06/19 11:10:00 PM	33.953
3232	08/06/19 11:15:00 PM	33.953
3233	08/06/19 11:20:00 PM	34.058
3234	08/06/19 11:25:00 PM	34.058
3235	08/06/19 11:30:00 PM	34.058
3236	08/06/19 11:35:00 PM	34.058
3237	08/06/19 11:40:00 PM	34.058
3238	08/06/19 11:45:00 PM	33.953
3239	08/06/19 11:50:00 PM	33.953
3240	08/06/19 11:55:00 PM	34.058
3241	08/07/19 12:00:00 AM	34.058
3242	08/07/19 12:05:00 AM	33.953
3243	08/07/19 12:10:00 AM	33.953
3244	08/07/19 12:15:00 AM	33.953
3245	08/07/19 12:20:00 AM	33.953
3246	08/07/19 12:25:00 AM	34.058
3247	08/07/19 12:30:00 AM	34.058
3248	08/07/19 12:35:00 AM	34.058
3249	08/07/19 12:40:00 AM	34.058
3250	08/07/19 12:45:00 AM	34.058
3251	08/07/19 12:50:00 AM	33.953
3252	08/07/19 12:55:00 AM	33.953
3253	08/07/19 01:00:00 AM	34.058
3254	08/07/19 01:05:00 AM	33.953
3255	08/07/19 01:10:00 AM	33.953
3256	08/07/19 01:15:00 AM	33.953
3257	08/07/19 01:20:00 AM	34.058
3258	08/07/19 01:25:00 AM	34.058
3259	08/07/19 01:30:00 AM	34.058
3260	08/07/19 01:35:00 AM	34.058
3261	08/07/19 01:40:00 AM	34.058
3262	08/07/19 01:45:00 AM	34.058
3263	08/07/19 01:50:00 AM	33.953
3264	08/07/19 01:55:00 AM	33.953
3265	08/07/19 02:00:00 AM	34.058
3266	08/07/19 02:05:00 AM	34.058
3267	08/07/19 02:10:00 AM	34.058
3268	08/07/19 02:15:00 AM	34.058
3269	08/07/19 02:20:00 AM	34.058
3270	08/07/19 02:25:00 AM	34.058
3271	08/07/19 02:30:00 AM	34.058
3272	08/07/19 02:35:00 AM	33.953
3273	08/07/19 02:40:00 AM	33.953
3274	08/07/19 02:45:00 AM	34.058
3275	08/07/19 02:50:00 AM	34.058
3276	08/07/19 02:55:00 AM	34.058
3277	08/07/19 03:00:00 AM	34.058
3278	08/07/19 03:05:00 AM	34.058
3279	08/07/19 03:10:00 AM	34.058
3280	08/07/19 03:15:00 AM	33.953
3281	08/07/19 03:20:00 AM	33.953
3282	08/07/19 03:25:00 AM	34.058
3283	08/07/19 03:30:00 AM	34.058
3284	08/07/19 03:35:00 AM	34.058
3285	08/07/19 03:40:00 AM	34.058
3286	08/07/19 03:45:00 AM	34.058
3287	08/07/19 03:50:00 AM	34.058
3288	08/07/19 03:55:00 AM	34.058
3289	08/07/19 04:00:00 AM	34.058
3290	08/07/19 04:05:00 AM	33.953
3291	08/07/19 04:10:00 AM	33.953
3292	08/07/19 04:15:00 AM	34.058
3293	08/07/19 04:20:00 AM	34.058
3294	08/07/19 04:25:00 AM	34.058
3295	08/07/19 04:30:00 AM	34.058
3296	08/07/19 04:35:00 AM	34.058
3297	08/07/19 04:40:00 AM	34.058
3298	08/07/19 04:45:00 AM	33.953
3299	08/07/19 04:50:00 AM	33.953
3300	08/07/19 04:55:00 AM	33.953
3301	08/07/19 05:00:00 AM	33.953
3302	08/07/19 05:05:00 AM	34.058
3303	08/07/19 05:10:00 AM	34.058
3304	08/07/19 05:15:00 AM	34.058
3305	08/07/19 05:20:00 AM	34.058
3306	08/07/19 05:25:00 AM	34.058
3307	08/07/19 05:30:00 AM	34.058
3308	08/07/19 05:35:00 AM	34.058
3309	08/07/19 05:40:00 AM	34.058
3310	08/07/19 05:45:00 AM	34.058
3311	08/07/19 05:50:00 AM	33.953
3312	08/07/19 05:55:00 AM	33.953
3313	08/07/19 06:00:00 AM	34.058
3314	08/07/19 06:05:00 AM	34.058
3315	08/07/19 06:10:00 AM	34.058
3316	08/07/19 06:15:00 AM	33.953
3317	08/07/19 06:20:00 AM	34.058
3318	08/07/19 06:25:00 AM	34.058
3319	08/07/19 06:30:00 AM	33.953
3320	08/07/19 06:35:00 AM	34.058
3321	08/07/19 06:40:00 AM	33.953
3322	08/07/19 06:45:00 AM	33.953
3323	08/07/19 06:50:00 AM	34.058
3324	08/07/19 06:55:00 AM	34.058
3325	08/07/19 07:00:00 AM	34.058
3326	08/07/19 07:05:00 AM	34.058
3327	08/07/19 07:10:00 AM	34.058
3328	08/07/19 07:15:00 AM	33.953
3329	08/07/19 07:20:00 AM	33.953
3330	08/07/19 07:25:00 AM	34.058
3331	08/07/19 07:30:00 AM	33.953
3332	08/07/19 07:35:00 AM	34.058
3333	08/07/19 07:40:00 AM	34.058
3334	08/07/19 07:45:00 AM	34.058
3335	08/07/19 07:50:00 AM	34.058
3336	08/07/19 07:55:00 AM	33.953
3337	08/07/19 08:00:00 AM	33.953
3338	08/07/19 08:05:00 AM	34.058
3339	08/07/19 08:10:00 AM	34.058
3340	08/07/19 08:15:00 AM	34.058
3341	08/07/19 08:20:00 AM	34.058
3342	08/07/19 08:25:00 AM	33.953
3343	08/07/19 08:30:00 AM	33.953
3344	08/07/19 08:35:00 AM	34.058
3345	08/07/19 08:40:00 AM	34.058
3346	08/07/19 08:45:00 AM	34.058
3347	08/07/19 08:50:00 AM	34.058
3348	08/07/19 08:55:00 AM	34.058
3349	08/07/19 09:00:00 AM	33.953
3350	08/07/19 09:05:00 AM	34.058
3351	08/07/19 09:10:00 AM	34.058
3352	08/07/19 09:15:00 AM	33.953
3353	08/07/19 09:20:00 AM	33.953
3354	08/07/19 09:25:00 AM	34.058
3355	08/07/19 09:30:00 AM	34.058
3356	08/07/19 09:35:00 AM	34.058
3357	08/07/19 09:40:00 AM	34.058
3358	08/07/19 09:45:00 AM	34.058
3359	08/07/19 09:50:00 AM	33.953
3360	08/07/19 09:55:00 AM	34.058
3361	08/07/19 10:00:00 AM	34.058
3362	08/07/19 10:05:00 AM	34.058
3363	08/07/19 10:10:00 AM	34.058
3364	08/07/19 10:15:00 AM	34.058
3365	08/07/19 10:20:00 AM	33.953
3366	08/07/19 10:25:00 AM	34.058
3367	08/07/19 10:30:00 AM	34.058
3368	08/07/19 10:35:00 AM	34.058
3369	08/07/19 10:40:00 AM	34.058
3370	08/07/19 10:45:00 AM	33.953
3371	08/07/19 10:50:00 AM	33.953
3372	08/07/19 10:55:00 AM	34.058
3373	08/07/19 11:00:00 AM	33.953
3374	08/07/19 11:05:00 AM	34.058
3375	08/07/19 11:10:00 AM	34.058
3376	08/07/19 11:15:00 AM	34.058
3377	08/07/19 11:20:00 AM	33.953
3378	08/07/19 11:25:00 AM	33.953
3379	08/07/19 11:30:00 AM	34.058
3380	08/07/19 11:35:00 AM	34.058
3381	08/07/19 11:40:00 AM	34.058
3382	08/07/19 11:45:00 AM	34.058
3383	08/07/19 11:50:00 AM	34.058
3384	08/07/19 11:55:00 AM	34.058
3385	08/07/19 12:00:00 PM	33.953
3386	08/07/19 12:05:00 PM	34.058
3387	08/07/19 12:10:00 PM	34.058
3388	08/07/19 12:15:00 PM	34.058
3389	08/07/19 12:20:00 PM	34.058
3390	08/07/19 12:25:00 PM	34.058
3391	08/07/19 12:30:00 PM	33.953
3392	08/07/19 12:35:00 PM	33.953
3393	08/07/19 12:40:00 PM	33.953
3394	08/07/19 12:45:00 PM	34.058
3395	08/07/19 12:50:00 PM	34.058
3396	08/07/19 12:55:00 PM	34.058
3397	08/07/19 01:00:00 PM	34.058
3398	08/07/19 01:05:00 PM	33.953
3399	08/07/19 01:10:00 PM	33.953
3400	08/07/19 01:15:00 PM	33.953
3401	08/07/19 01:20:00 PM	34.058
3402	08/07/19 01:25:00 PM	34.058
3403	08/07/19 01:30:00 PM	34.058
3404	08/07/19 01:35:00 PM	34.058
3405	08/07/19 01:40:00 PM	33.953
3406	08/07/19 01:45:00 PM	33.953
3407	08/07/19 01:50:00 PM	34.058
3408	08/07/19 01:55:00 PM	34.058
3409	08/07/19 02:00:00 PM	34.058
3410	08/07/19 02:05:00 PM	34.058
3411	08/07/19 02:10:00 PM	34.058
3412	08/07/19 02:15:00 PM	33.953
3413	08/07/19 02:20:00 PM	33.953
3414	08/07/19 02:25:00 PM	34.058
3415	08/07/19 02:30:00 PM	34.058
3416	08/07/19 02:35:00 PM	34.058
3417	08/07/19 02:40:00 PM	34.058
3418	08/07/19 02:45:00 PM	34.058
3419	08/07/19 02:50:00 PM	34.058
3420	08/07/19 02:55:00 PM	34.058
3421	08/07/19 03:00:00 PM	34.058
3422	08/07/19 03:05:00 PM	34.058
3423	08/07/19 03:10:00 PM	34.058
3424	08/07/19 03:15:00 PM	34.058
3425	08/07/19 03:20:00 PM	34.058
3426	08/07/19 03:25:00 PM	34.058
3427	08/07/19 03:30:00 PM	34.058
3428	08/07/19 03:35:00 PM	34.058
3429	08/07/19 03:40:00 PM	34.058
3430	08/07/19 03:45:00 PM	34.058
3431	08/07/19 03:50:00 PM	34.058
3432	08/07/19 03:55:00 PM	34.058
3433	08/07/19 04:00:00 PM	34.058
3434	08/07/19 04:05:00 PM	34.058
3435	08/07/19 04:10:00 PM	34.058
3436	08/07/19 04:15:00 PM	33.953
3437	08/07/19 04:20:00 PM	34.058
3438	08/07/19 04:25:00 PM	34.058
3439	08/07/19 04:30:00 PM	34.058
3440	08/07/19 04:35:00 PM	34.058
3441	08/07/19 04:40:00 PM	34.058
3442	08/07/19 04:45:00 PM	34.058
3443	08/07/19 04:50:00 PM	34.058
3444	08/07/19 04:55:00 PM	34.058
3445	08/07/19 05:00:00 PM	34.058
3446	08/07/19 05:05:00 PM	34.058
3447	08/07/19 05:10:00 PM	33.953
3448	08/07/19 05:15:00 PM	33.953
3449	08/07/19 05:20:00 PM	34.058
3450	08/07/19 05:25:00 PM	34.058
3451	08/07/19 05:30:00 PM	34.058
3452	08/07/19 05:35:00 PM	34.058
3453	08/07/19 05:40:00 PM	34.058
3454	08/07/19 05:45:00 PM	33.953
3455	08/07/19 05:50:00 PM	34.058
3456	08/07/19 05:55:00 PM	33.953
3457	08/07/19 06:00:00 PM	34.058
3458	08/07/19 06:05:00 PM	33.953
3459	08/07/19 06:10:00 PM	34.058
3460	08/07/19 06:15:00 PM	33.953
3461	08/07/19 06:20:00 PM	33.953
3462	08/07/19 06:25:00 PM	33.953
3463	08/07/19 06:30:00 PM	34.058
3464	08/07/19 06:35:00 PM	34.058
3465	08/07/19 06:40:00 PM	34.058
3466	08/07/19 06:45:00 PM	34.058
3467	08/07/19 06:50:00 PM	34.058
3468	08/07/19 06:55:00 PM	34.058
3469	08/07/19 07:00:00 PM	33.953
3470	08/07/19 07:05:00 PM	33.953
3471	08/07/19 07:10:00 PM	33.953
3472	08/07/19 07:15:00 PM	34.058
3473	08/07/19 07:20:00 PM	34.058
3474	08/07/19 07:25:00 PM	34.058
3475	08/07/19 07:30:00 PM	33.953
3476	08/07/19 07:35:00 PM	34.058
3477	08/07/19 07:40:00 PM	34.058
3478	08/07/19 07:45:00 PM	34.058
3479	08/07/19 07:50:00 PM	34.058
3480	08/07/19 07:55:00 PM	34.058
3481	08/07/19 08:00:00 PM	34.058
3482	08/07/19 08:05:00 PM	34.058
3483	08/07/19 08:10:00 PM	33.953
3484	08/07/19 08:15:00 PM	34.058
3485	08/07/19 08:20:00 PM	34.058
3486	08/07/19 08:25:00 PM	34.058
3487	08/07/19 08:30:00 PM	34.058
3488	08/07/19 08:35:00 PM	34.058
3489	08/07/19 08:40:00 PM	34.058
3490	08/07/19 08:45:00 PM	34.058
3491	08/07/19 08:50:00 PM	33.953
3492	08/07/19 08:55:00 PM	33.953
3493	08/07/19 09:00:00 PM	34.058
3494	08/07/19 09:05:00 PM	34.058
3495	08/07/19 09:10:00 PM	34.058
3496	08/07/19 09:15:00 PM	34.058
3497	08/07/19 09:20:00 PM	34.058
3498	08/07/19 09:25:00 PM	34.058
3499	08/07/19 09:30:00 PM	34.058
3500	08/07/19 09:35:00 PM	33.953
3501	08/07/19 09:40:00 PM	34.058
3502	08/07/19 09:45:00 PM	34.058
3503	08/07/19 09:50:00 PM	33.953
3504	08/07/19 09:55:00 PM	33.953
3505	08/07/19 10:00:00 PM	34.058
3506	08/07/19 10:05:00 PM	34.058
3507	08/07/19 10:10:00 PM	34.058
3508	08/07/19 10:15:00 PM	34.058
3509	08/07/19 10:20:00 PM	33.953
3510	08/07/19 10:25:00 PM	34.058
3511	08/07/19 10:30:00 PM	33.953
3512	08/07/19 10:35:00 PM	34.058
3513	08/07/19 10:40:00 PM	33.953
3514	08/07/19 10:45:00 PM	33.953
3515	08/07/19 10:50:00 PM	33.953
3516	08/07/19 10:55:00 PM	34.058
3517	08/07/19 11:00:00 PM	34.058
3518	08/07/19 11:05:00 PM	34.058
3519	08/07/19 11:10:00 PM	34.058
3520	08/07/19 11:15:00 PM	34.058
3521	08/07/19 11:20:00 PM	33.953
3522	08/07/19 11:25:00 PM	33.953
3523	08/07/19 11:30:00 PM	33.953
3524	08/07/19 11:35:00 PM	34.058
3525	08/07/19 11:40:00 PM	34.058
3526	08/07/19 11:45:00 PM	34.058
3527	08/07/19 11:50:00 PM	34.058
3528	08/07/19 11:55:00 PM	34.058
3529	08/08/19 12:00:00 AM	34.058
3530	08/08/19 12:05:00 AM	34.058
3531	08/08/19 12:10:00 AM	34.058
3532	08/08/19 12:15:00 AM	34.058
3533	08/08/19 12:20:00 AM	33.953
3534	08/08/19 12:25:00 AM	33.953
3535	08/08/19 12:30:00 AM	34.058
3536	08/08/19 12:35:00 AM	34.058
3537	08/08/19 12:40:00 AM	34.058
3538	08/08/19 12:45:00 AM	34.058
3539	08/08/19 12:50:00 AM	34.058
3540	08/08/19 12:55:00 AM	34.058
3541	08/08/19 01:00:00 AM	34.058
3542	08/08/19 01:05:00 AM	33.953
3543	08/08/19 01:10:00 AM	34.058
3544	08/08/19 01:15:00 AM	34.058
3545	08/08/19 01:20:00 AM	33.953
3546	08/08/19 01:25:00 AM	33.953
3547	08/08/19 01:30:00 AM	34.058
3548	08/08/19 01:35:00 AM	34.058
3549	08/08/19 01:40:00 AM	34.058
3550	08/08/19 01:45:00 AM	34.058
3551	08/08/19 01:50:00 AM	34.058
3552	08/08/19 01:55:00 AM	34.058
3553	08/08/19 02:00:00 AM	34.058
3554	08/08/19 02:05:00 AM	33.953
3555	08/08/19 02:10:00 AM	34.058
3556	08/08/19 02:15:00 AM	34.058
3557	08/08/19 02:20:00 AM	34.058
3558	08/08/19 02:25:00 AM	34.058
3559	08/08/19 02:30:00 AM	34.058
3560	08/08/19 02:35:00 AM	34.058
3561	08/08/19 02:40:00 AM	34.058
3562	08/08/19 02:45:00 AM	33.953
3563	08/08/19 02:50:00 AM	33.953
3564	08/08/19 02:55:00 AM	33.953
3565	08/08/19 03:00:00 AM	34.058
3566	08/08/19 03:05:00 AM	34.058
3567	08/08/19 03:10:00 AM	34.058
3568	08/08/19 03:15:00 AM	34.058
3569	08/08/19 03:20:00 AM	34.058
3570	08/08/19 03:25:00 AM	34.058
3571	08/08/19 03:30:00 AM	34.058
3572	08/08/19 03:35:00 AM	34.058
3573	08/08/19 03:40:00 AM	34.058
3574	08/08/19 03:45:00 AM	33.953
3575	08/08/19 03:50:00 AM	33.953
3576	08/08/19 03:55:00 AM	34.058
3577	08/08/19 04:00:00 AM	33.953
3578	08/08/19 04:05:00 AM	34.058
3579	08/08/19 04:10:00 AM	34.058
3580	08/08/19 04:15:00 AM	34.058
3581	08/08/19 04:20:00 AM	34.058
3582	08/08/19 04:25:00 AM	33.953
3583	08/08/19 04:30:00 AM	33.953
3584	08/08/19 04:35:00 AM	33.953
3585	08/08/19 04:40:00 AM	33.953
3586	08/08/19 04:45:00 AM	34.058
3587	08/08/19 04:50:00 AM	34.058
3588	08/08/19 04:55:00 AM	34.058
3589	08/08/19 05:00:00 AM	34.058
3590	08/08/19 05:05:00 AM	34.058
3591	08/08/19 05:10:00 AM	34.058
3592	08/08/19 05:15:00 AM	34.058
3593	08/08/19 05:20:00 AM	34.058
3594	08/08/19 05:25:00 AM	34.058
3595	08/08/19 05:30:00 AM	33.953
3596	08/08/19 05:35:00 AM	33.953
3597	08/08/19 05:40:00 AM	34.058
3598	08/08/19 05:45:00 AM	34.058
3599	08/08/19 05:50:00 AM	34.058
3600	08/08/19 05:55:00 AM	34.058
3601	08/08/19 06:00:00 AM	34.058
3602	08/08/19 06:05:00 AM	34.058
3603	08/08/19 06:10:00 AM	33.953
3604	08/08/19 06:15:00 AM	33.953
3605	08/08/19 06:20:00 AM	33.953
3606	08/08/19 06:25:00 AM	34.058
3607	08/08/19 06:30:00 AM	34.058
3608	08/08/19 06:35:00 AM	34.058
3609	08/08/19 06:40:00 AM	34.058
3610	08/08/19 06:45:00 AM	34.058
3611	08/08/19 06:50:00 AM	34.058
3612	08/08/19 06:55:00 AM	34.058
3613	08/08/19 07:00:00 AM	34.058
3614	08/08/19 07:05:00 AM	33.953
3615	08/08/19 07:10:00 AM	33.953
3616	08/08/19 07:15:00 AM	34.058
3617	08/08/19 07:20:00 AM	34.058
3618	08/08/19 07:25:00 AM	34.058
3619	08/08/19 07:30:00 AM	34.058
3620	08/08/19 07:35:00 AM	34.058
3621	08/08/19 07:40:00 AM	34.058
3622	08/08/19 07:45:00 AM	34.058
3623	08/08/19 07:50:00 AM	34.058
3624	08/08/19 07:55:00 AM	33.953
3625	08/08/19 08:00:00 AM	33.953
3626	08/08/19 08:05:00 AM	34.058
3627	08/08/19 08:10:00 AM	34.058
3628	08/08/19 08:15:00 AM	33.953
3629	08/08/19 08:20:00 AM	33.953
3630	08/08/19 08:25:00 AM	34.058
3631	08/08/19 08:30:00 AM	34.058
3632	08/08/19 08:35:00 AM	34.058
3633	08/08/19 08:40:00 AM	34.058
3634	08/08/19 08:45:00 AM	34.058
3635	08/08/19 08:50:00 AM	34.058
3636	08/08/19 08:55:00 AM	34.058
3637	08/08/19 09:00:00 AM	33.953
3638	08/08/19 09:05:00 AM	33.953
3639	08/08/19 09:10:00 AM	34.058
3640	08/08/19 09:15:00 AM	33.953
3641	08/08/19 09:20:00 AM	34.058
3642	08/08/19 09:25:00 AM	34.058
3643	08/08/19 09:30:00 AM	34.058
3644	08/08/19 09:35:00 AM	34.058
3645	08/08/19 09:40:00 AM	33.953
3646	08/08/19 09:45:00 AM	34.058
3647	08/08/19 09:50:00 AM	34.058
3648	08/08/19 09:55:00 AM	33.953
3649	08/08/19 10:00:00 AM	33.953
3650	08/08/19 10:05:00 AM	34.058
3651	08/08/19 10:10:00 AM	34.058
3652	08/08/19 10:15:00 AM	34.058
3653	08/08/19 10:20:00 AM	34.058
3654	08/08/19 10:25:00 AM	34.058
3655	08/08/19 10:30:00 AM	34.058
3656	08/08/19 10:35:00 AM	33.953
3657	08/08/19 10:40:00 AM	34.058
3658	08/08/19 10:45:00 AM	33.953
3659	08/08/19 10:50:00 AM	34.058
3660	08/08/19 10:55:00 AM	33.953
3661	08/08/19 11:00:00 AM	33.953
3662	08/08/19 11:05:00 AM	34.058
3663	08/08/19 11:10:00 AM	34.058
3664	08/08/19 11:15:00 AM	34.058
3665	08/08/19 11:20:00 AM	34.058
3666	08/08/19 11:25:00 AM	34.058
3667	08/08/19 11:30:00 AM	34.058
3668	08/08/19 11:35:00 AM	33.953
3669	08/08/19 11:40:00 AM	33.953
3670	08/08/19 11:45:00 AM	34.058
3671	08/08/19 11:50:00 AM	34.058
3672	08/08/19 11:55:00 AM	34.058
3673	08/08/19 12:00:00 PM	34.058
3674	08/08/19 12:05:00 PM	34.058
3675	08/08/19 12:10:00 PM	34.058
3676	08/08/19 12:15:00 PM	33.953
3677	08/08/19 12:20:00 PM	33.953
3678	08/08/19 12:25:00 PM	34.058
3679	08/08/19 12:30:00 PM	34.058
3680	08/08/19 12:35:00 PM	34.058
3681	08/08/19 12:40:00 PM	34.058
3682	08/08/19 12:45:00 PM	34.058
3683	08/08/19 12:50:00 PM	33.953
3684	08/08/19 12:55:00 PM	33.953
3685	08/08/19 01:00:00 PM	34.058
3686	08/08/19 01:05:00 PM	34.058
3687	08/08/19 01:10:00 PM	34.058
3688	08/08/19 01:15:00 PM	34.058
3689	08/08/19 01:20:00 PM	34.058
3690	08/08/19 01:25:00 PM	33.953
3691	08/08/19 01:30:00 PM	33.953
3692	08/08/19 01:35:00 PM	34.058
3693	08/08/19 01:40:00 PM	34.058
3694	08/08/19 01:45:00 PM	34.058
3695	08/08/19 01:50:00 PM	34.058
3696	08/08/19 01:55:00 PM	34.058
3697	08/08/19 02:00:00 PM	34.058
3698	08/08/19 02:05:00 PM	33.953
3699	08/08/19 02:10:00 PM	33.953
3700	08/08/19 02:15:00 PM	34.058
3701	08/08/19 02:20:00 PM	34.058
3702	08/08/19 02:25:00 PM	34.058
3703	08/08/19 02:30:00 PM	34.058
3704	08/08/19 02:35:00 PM	33.953
3705	08/08/19 02:40:00 PM	33.953
3706	08/08/19 02:45:00 PM	34.058
3707	08/08/19 02:50:00 PM	34.058
3708	08/08/19 02:55:00 PM	34.058
3709	08/08/19 03:00:00 PM	34.058
3710	08/08/19 03:05:00 PM	34.058
3711	08/08/19 03:10:00 PM	34.058
3712	08/08/19 03:15:00 PM	33.953
3713	08/08/19 03:20:00 PM	33.953
3714	08/08/19 03:25:00 PM	33.953
3715	08/08/19 03:30:00 PM	33.953
