RecNum	DateTime	KAUST_LT_Tank14-Control_32B
3249	08/07/19 12:40:00 AM	32.188
3250	08/07/19 12:45:00 AM	32.188
3251	08/07/19 12:50:00 AM	32.188
3252	08/07/19 12:55:00 AM	32.188
3253	08/07/19 01:00:00 AM	32.188
3254	08/07/19 01:05:00 AM	32.188
3255	08/07/19 01:10:00 AM	32.188
3256	08/07/19 01:15:00 AM	32.188
3257	08/07/19 01:20:00 AM	32.188
3258	08/07/19 01:25:00 AM	32.188
3259	08/07/19 01:30:00 AM	32.188
3260	08/07/19 01:35:00 AM	32.188
3261	08/07/19 01:40:00 AM	32.188
3262	08/07/19 01:45:00 AM	32.188
3263	08/07/19 01:50:00 AM	32.188
3264	08/07/19 01:55:00 AM	32.188
3265	08/07/19 02:00:00 AM	32.188
3266	08/07/19 02:05:00 AM	32.188
3267	08/07/19 02:10:00 AM	32.188
3268	08/07/19 02:15:00 AM	32.188
3269	08/07/19 02:20:00 AM	32.188
3270	08/07/19 02:25:00 AM	32.188
3271	08/07/19 02:30:00 AM	32.188
3272	08/07/19 02:35:00 AM	32.188
3273	08/07/19 02:40:00 AM	32.188
3274	08/07/19 02:45:00 AM	32.188
3275	08/07/19 02:50:00 AM	32.188
3276	08/07/19 02:55:00 AM	32.188
3277	08/07/19 03:00:00 AM	32.188
3278	08/07/19 03:05:00 AM	32.188
3279	08/07/19 03:10:00 AM	32.188
3280	08/07/19 03:15:00 AM	32.188
3281	08/07/19 03:20:00 AM	32.188
3282	08/07/19 03:25:00 AM	32.188
3283	08/07/19 03:30:00 AM	32.188
3284	08/07/19 03:35:00 AM	32.188
3285	08/07/19 03:40:00 AM	32.188
3286	08/07/19 03:45:00 AM	32.188
3287	08/07/19 03:50:00 AM	32.188
3288	08/07/19 03:55:00 AM	32.188
3289	08/07/19 04:00:00 AM	32.188
3290	08/07/19 04:05:00 AM	32.188
3291	08/07/19 04:10:00 AM	32.188
3292	08/07/19 04:15:00 AM	32.188
3293	08/07/19 04:20:00 AM	32.188
3294	08/07/19 04:25:00 AM	32.188
3295	08/07/19 04:30:00 AM	32.188
3296	08/07/19 04:35:00 AM	32.188
3297	08/07/19 04:40:00 AM	32.188
3298	08/07/19 04:45:00 AM	32.188
3299	08/07/19 04:50:00 AM	32.188
3300	08/07/19 04:55:00 AM	32.188
3301	08/07/19 05:00:00 AM	32.188
3302	08/07/19 05:05:00 AM	32.188
3303	08/07/19 05:10:00 AM	32.188
3304	08/07/19 05:15:00 AM	32.188
3305	08/07/19 05:20:00 AM	32.188
3306	08/07/19 05:25:00 AM	32.188
3307	08/07/19 05:30:00 AM	32.188
3308	08/07/19 05:35:00 AM	32.188
3309	08/07/19 05:40:00 AM	32.188
3310	08/07/19 05:45:00 AM	32.188
3311	08/07/19 05:50:00 AM	32.188
3312	08/07/19 05:55:00 AM	32.188
3313	08/07/19 06:00:00 AM	32.188
3314	08/07/19 06:05:00 AM	32.188
3315	08/07/19 06:10:00 AM	32.188
3316	08/07/19 06:15:00 AM	32.188
3317	08/07/19 06:20:00 AM	32.188
3318	08/07/19 06:25:00 AM	32.188
3319	08/07/19 06:30:00 AM	32.188
3320	08/07/19 06:35:00 AM	32.188
3321	08/07/19 06:40:00 AM	32.188
3322	08/07/19 06:45:00 AM	32.188
3323	08/07/19 06:50:00 AM	32.188
3324	08/07/19 06:55:00 AM	32.188
3325	08/07/19 07:00:00 AM	32.188
3326	08/07/19 07:05:00 AM	32.188
3327	08/07/19 07:10:00 AM	32.188
3328	08/07/19 07:15:00 AM	32.188
3329	08/07/19 07:20:00 AM	32.188
3330	08/07/19 07:25:00 AM	32.188
3331	08/07/19 07:30:00 AM	32.188
3332	08/07/19 07:35:00 AM	32.188
3333	08/07/19 07:40:00 AM	32.188
3334	08/07/19 07:45:00 AM	32.188
3335	08/07/19 07:50:00 AM	32.188
3336	08/07/19 07:55:00 AM	32.188
3337	08/07/19 08:00:00 AM	32.188
3338	08/07/19 08:05:00 AM	32.188
3339	08/07/19 08:10:00 AM	32.188
3340	08/07/19 08:15:00 AM	32.188
3341	08/07/19 08:20:00 AM	32.188
3342	08/07/19 08:25:00 AM	32.188
3343	08/07/19 08:30:00 AM	32.188
3344	08/07/19 08:35:00 AM	32.188
3345	08/07/19 08:40:00 AM	32.188
3346	08/07/19 08:45:00 AM	32.188
3347	08/07/19 08:50:00 AM	32.188
3348	08/07/19 08:55:00 AM	32.188
3349	08/07/19 09:00:00 AM	32.188
3350	08/07/19 09:05:00 AM	32.188
3351	08/07/19 09:10:00 AM	32.188
3352	08/07/19 09:15:00 AM	32.188
3353	08/07/19 09:20:00 AM	32.188
3354	08/07/19 09:25:00 AM	32.188
3355	08/07/19 09:30:00 AM	32.188
3356	08/07/19 09:35:00 AM	32.188
3357	08/07/19 09:40:00 AM	32.188
3358	08/07/19 09:45:00 AM	32.188
3359	08/07/19 09:50:00 AM	32.188
3360	08/07/19 09:55:00 AM	32.188
3361	08/07/19 10:00:00 AM	32.188
3362	08/07/19 10:05:00 AM	32.188
3363	08/07/19 10:10:00 AM	32.188
3364	08/07/19 10:15:00 AM	32.188
3365	08/07/19 10:20:00 AM	32.188
3366	08/07/19 10:25:00 AM	32.188
3367	08/07/19 10:30:00 AM	32.188
3368	08/07/19 10:35:00 AM	32.188
3369	08/07/19 10:40:00 AM	32.188
3370	08/07/19 10:45:00 AM	32.188
3371	08/07/19 10:50:00 AM	32.188
3372	08/07/19 10:55:00 AM	32.188
3373	08/07/19 11:00:00 AM	32.188
3374	08/07/19 11:05:00 AM	32.188
3375	08/07/19 11:10:00 AM	32.188
3376	08/07/19 11:15:00 AM	32.188
3377	08/07/19 11:20:00 AM	32.188
3378	08/07/19 11:25:00 AM	32.188
3379	08/07/19 11:30:00 AM	32.188
3380	08/07/19 11:35:00 AM	32.188
3381	08/07/19 11:40:00 AM	32.188
3382	08/07/19 11:45:00 AM	32.188
3383	08/07/19 11:50:00 AM	32.188
3384	08/07/19 11:55:00 AM	32.188
3385	08/07/19 12:00:00 PM	32.188
3386	08/07/19 12:05:00 PM	32.188
3387	08/07/19 12:10:00 PM	32.188
3388	08/07/19 12:15:00 PM	32.188
3389	08/07/19 12:20:00 PM	32.188
3390	08/07/19 12:25:00 PM	32.188
3391	08/07/19 12:30:00 PM	32.188
3392	08/07/19 12:35:00 PM	32.188
3393	08/07/19 12:40:00 PM	32.188
3394	08/07/19 12:45:00 PM	32.188
3395	08/07/19 12:50:00 PM	32.188
3396	08/07/19 12:55:00 PM	32.188
3397	08/07/19 01:00:00 PM	32.188
3398	08/07/19 01:05:00 PM	32.188
3399	08/07/19 01:10:00 PM	32.188
3400	08/07/19 01:15:00 PM	32.188
3401	08/07/19 01:20:00 PM	32.188
3402	08/07/19 01:25:00 PM	32.188
3403	08/07/19 01:30:00 PM	32.188
3404	08/07/19 01:35:00 PM	32.188
3405	08/07/19 01:40:00 PM	32.188
3406	08/07/19 01:45:00 PM	32.188
3407	08/07/19 01:50:00 PM	32.188
3408	08/07/19 01:55:00 PM	32.188
3409	08/07/19 02:00:00 PM	32.188
3410	08/07/19 02:05:00 PM	32.188
3411	08/07/19 02:10:00 PM	32.188
3412	08/07/19 02:15:00 PM	32.188
3413	08/07/19 02:20:00 PM	32.188
3414	08/07/19 02:25:00 PM	32.188
3415	08/07/19 02:30:00 PM	32.188
3416	08/07/19 02:35:00 PM	32.188
3417	08/07/19 02:40:00 PM	32.188
3418	08/07/19 02:45:00 PM	32.188
3419	08/07/19 02:50:00 PM	32.188
3420	08/07/19 02:55:00 PM	32.188
3421	08/07/19 03:00:00 PM	32.188
3422	08/07/19 03:05:00 PM	32.188
3423	08/07/19 03:10:00 PM	32.188
3424	08/07/19 03:15:00 PM	32.188
3425	08/07/19 03:20:00 PM	32.188
3426	08/07/19 03:25:00 PM	32.188
3427	08/07/19 03:30:00 PM	32.188
3428	08/07/19 03:35:00 PM	32.188
3429	08/07/19 03:40:00 PM	32.188
3430	08/07/19 03:45:00 PM	32.188
3431	08/07/19 03:50:00 PM	32.188
3432	08/07/19 03:55:00 PM	32.188
3433	08/07/19 04:00:00 PM	32.188
3434	08/07/19 04:05:00 PM	32.188
3435	08/07/19 04:10:00 PM	32.188
3436	08/07/19 04:15:00 PM	32.188
3437	08/07/19 04:20:00 PM	32.188
3438	08/07/19 04:25:00 PM	32.188
3439	08/07/19 04:30:00 PM	32.188
3440	08/07/19 04:35:00 PM	32.188
3441	08/07/19 04:40:00 PM	32.188
3442	08/07/19 04:45:00 PM	32.188
3443	08/07/19 04:50:00 PM	32.188
3444	08/07/19 04:55:00 PM	32.188
3445	08/07/19 05:00:00 PM	32.188
3446	08/07/19 05:05:00 PM	32.188
3447	08/07/19 05:10:00 PM	32.188
3448	08/07/19 05:15:00 PM	32.188
3449	08/07/19 05:20:00 PM	32.188
3450	08/07/19 05:25:00 PM	32.188
3451	08/07/19 05:30:00 PM	32.188
3452	08/07/19 05:35:00 PM	32.188
3453	08/07/19 05:40:00 PM	32.188
3454	08/07/19 05:45:00 PM	32.188
3455	08/07/19 05:50:00 PM	32.188
3456	08/07/19 05:55:00 PM	32.188
3457	08/07/19 06:00:00 PM	32.188
3458	08/07/19 06:05:00 PM	32.188
3459	08/07/19 06:10:00 PM	32.188
3460	08/07/19 06:15:00 PM	32.188
3461	08/07/19 06:20:00 PM	32.188
3462	08/07/19 06:25:00 PM	32.188
3463	08/07/19 06:30:00 PM	32.188
3464	08/07/19 06:35:00 PM	32.188
3465	08/07/19 06:40:00 PM	32.188
3466	08/07/19 06:45:00 PM	32.188
3467	08/07/19 06:50:00 PM	32.188
3468	08/07/19 06:55:00 PM	32.188
3469	08/07/19 07:00:00 PM	32.188
3470	08/07/19 07:05:00 PM	32.188
3471	08/07/19 07:10:00 PM	32.188
3472	08/07/19 07:15:00 PM	32.188
3473	08/07/19 07:20:00 PM	32.188
3474	08/07/19 07:25:00 PM	32.188
3475	08/07/19 07:30:00 PM	32.188
3476	08/07/19 07:35:00 PM	32.188
3477	08/07/19 07:40:00 PM	32.188
3478	08/07/19 07:45:00 PM	32.188
3479	08/07/19 07:50:00 PM	32.188
3480	08/07/19 07:55:00 PM	32.188
3481	08/07/19 08:00:00 PM	32.188
3482	08/07/19 08:05:00 PM	32.188
3483	08/07/19 08:10:00 PM	32.188
3484	08/07/19 08:15:00 PM	32.188
3485	08/07/19 08:20:00 PM	32.188
3486	08/07/19 08:25:00 PM	32.188
3487	08/07/19 08:30:00 PM	32.188
3488	08/07/19 08:35:00 PM	32.188
3489	08/07/19 08:40:00 PM	32.188
3490	08/07/19 08:45:00 PM	32.188
3491	08/07/19 08:50:00 PM	32.188
3492	08/07/19 08:55:00 PM	32.188
3493	08/07/19 09:00:00 PM	32.188
3494	08/07/19 09:05:00 PM	32.188
3495	08/07/19 09:10:00 PM	32.188
3496	08/07/19 09:15:00 PM	32.188
3497	08/07/19 09:20:00 PM	32.188
3498	08/07/19 09:25:00 PM	32.188
3499	08/07/19 09:30:00 PM	32.188
3500	08/07/19 09:35:00 PM	32.188
3501	08/07/19 09:40:00 PM	32.188
3502	08/07/19 09:45:00 PM	32.291
3503	08/07/19 09:50:00 PM	32.188
3504	08/07/19 09:55:00 PM	32.188
3505	08/07/19 10:00:00 PM	32.188
3506	08/07/19 10:05:00 PM	32.188
3507	08/07/19 10:10:00 PM	32.188
3508	08/07/19 10:15:00 PM	32.188
3509	08/07/19 10:20:00 PM	32.188
3510	08/07/19 10:25:00 PM	32.188
3511	08/07/19 10:30:00 PM	32.188
3512	08/07/19 10:35:00 PM	32.188
3513	08/07/19 10:40:00 PM	32.188
3514	08/07/19 10:45:00 PM	32.188
3515	08/07/19 10:50:00 PM	32.188
3516	08/07/19 10:55:00 PM	32.188
3517	08/07/19 11:00:00 PM	32.188
3518	08/07/19 11:05:00 PM	32.188
3519	08/07/19 11:10:00 PM	32.188
3520	08/07/19 11:15:00 PM	32.188
3521	08/07/19 11:20:00 PM	32.188
3522	08/07/19 11:25:00 PM	32.188
3523	08/07/19 11:30:00 PM	32.188
3524	08/07/19 11:35:00 PM	32.188
3525	08/07/19 11:40:00 PM	32.188
3526	08/07/19 11:45:00 PM	32.188
3527	08/07/19 11:50:00 PM	32.188
3528	08/07/19 11:55:00 PM	32.188
3529	08/08/19 12:00:00 AM	32.188
3530	08/08/19 12:05:00 AM	32.188
3531	08/08/19 12:10:00 AM	32.188
3532	08/08/19 12:15:00 AM	32.188
3533	08/08/19 12:20:00 AM	32.188
3534	08/08/19 12:25:00 AM	32.188
3535	08/08/19 12:30:00 AM	32.188
3536	08/08/19 12:35:00 AM	32.188
3537	08/08/19 12:40:00 AM	32.188
3538	08/08/19 12:45:00 AM	32.188
3539	08/08/19 12:50:00 AM	32.188
3540	08/08/19 12:55:00 AM	32.188
3541	08/08/19 01:00:00 AM	32.188
3542	08/08/19 01:05:00 AM	32.188
3543	08/08/19 01:10:00 AM	32.188
3544	08/08/19 01:15:00 AM	32.188
3545	08/08/19 01:20:00 AM	32.188
3546	08/08/19 01:25:00 AM	32.188
3547	08/08/19 01:30:00 AM	32.188
3548	08/08/19 01:35:00 AM	32.291
3549	08/08/19 01:40:00 AM	32.188
3550	08/08/19 01:45:00 AM	32.188
3551	08/08/19 01:50:00 AM	32.188
3552	08/08/19 01:55:00 AM	32.188
3553	08/08/19 02:00:00 AM	32.188
3554	08/08/19 02:05:00 AM	32.188
3555	08/08/19 02:10:00 AM	32.188
3556	08/08/19 02:15:00 AM	32.188
3557	08/08/19 02:20:00 AM	32.188
3558	08/08/19 02:25:00 AM	32.188
3559	08/08/19 02:30:00 AM	32.188
3560	08/08/19 02:35:00 AM	32.188
3561	08/08/19 02:40:00 AM	32.188
3562	08/08/19 02:45:00 AM	32.188
3563	08/08/19 02:50:00 AM	32.188
3564	08/08/19 02:55:00 AM	32.188
3565	08/08/19 03:00:00 AM	32.291
3566	08/08/19 03:05:00 AM	32.188
3567	08/08/19 03:10:00 AM	32.188
3568	08/08/19 03:15:00 AM	32.188
3569	08/08/19 03:20:00 AM	32.188
3570	08/08/19 03:25:00 AM	32.188
3571	08/08/19 03:30:00 AM	32.188
3572	08/08/19 03:35:00 AM	32.188
3573	08/08/19 03:40:00 AM	32.188
3574	08/08/19 03:45:00 AM	32.188
3575	08/08/19 03:50:00 AM	32.188
3576	08/08/19 03:55:00 AM	32.188
3577	08/08/19 04:00:00 AM	32.188
3578	08/08/19 04:05:00 AM	32.188
3579	08/08/19 04:10:00 AM	32.188
3580	08/08/19 04:15:00 AM	32.188
3581	08/08/19 04:20:00 AM	32.188
3582	08/08/19 04:25:00 AM	32.188
3583	08/08/19 04:30:00 AM	32.188
3584	08/08/19 04:35:00 AM	32.188
3585	08/08/19 04:40:00 AM	32.188
3586	08/08/19 04:45:00 AM	32.188
3587	08/08/19 04:50:00 AM	32.188
3588	08/08/19 04:55:00 AM	32.188
3589	08/08/19 05:00:00 AM	32.188
3590	08/08/19 05:05:00 AM	32.188
3591	08/08/19 05:10:00 AM	32.188
3592	08/08/19 05:15:00 AM	32.188
3593	08/08/19 05:20:00 AM	32.188
3594	08/08/19 05:25:00 AM	32.188
3595	08/08/19 05:30:00 AM	32.188
3596	08/08/19 05:35:00 AM	32.188
3597	08/08/19 05:40:00 AM	32.188
3598	08/08/19 05:45:00 AM	32.188
3599	08/08/19 05:50:00 AM	32.188
3600	08/08/19 05:55:00 AM	32.188
3601	08/08/19 06:00:00 AM	32.188
3602	08/08/19 06:05:00 AM	32.188
3603	08/08/19 06:10:00 AM	32.188
3604	08/08/19 06:15:00 AM	32.188
3605	08/08/19 06:20:00 AM	32.188
3606	08/08/19 06:25:00 AM	32.188
3607	08/08/19 06:30:00 AM	32.188
3608	08/08/19 06:35:00 AM	32.188
3609	08/08/19 06:40:00 AM	32.188
3610	08/08/19 06:45:00 AM	32.188
3611	08/08/19 06:50:00 AM	32.188
3612	08/08/19 06:55:00 AM	32.188
3613	08/08/19 07:00:00 AM	32.188
3614	08/08/19 07:05:00 AM	32.188
3615	08/08/19 07:10:00 AM	32.188
3616	08/08/19 07:15:00 AM	32.188
3617	08/08/19 07:20:00 AM	32.188
3618	08/08/19 07:25:00 AM	32.188
3619	08/08/19 07:30:00 AM	32.188
3620	08/08/19 07:35:00 AM	32.188
3621	08/08/19 07:40:00 AM	32.188
3622	08/08/19 07:45:00 AM	32.188
3623	08/08/19 07:50:00 AM	32.188
3624	08/08/19 07:55:00 AM	32.188
3625	08/08/19 08:00:00 AM	32.188
3626	08/08/19 08:05:00 AM	32.188
3627	08/08/19 08:10:00 AM	32.188
3628	08/08/19 08:15:00 AM	32.188
3629	08/08/19 08:20:00 AM	32.188
3630	08/08/19 08:25:00 AM	32.188
3631	08/08/19 08:30:00 AM	32.188
3632	08/08/19 08:35:00 AM	32.188
3633	08/08/19 08:40:00 AM	32.188
3634	08/08/19 08:45:00 AM	32.188
3635	08/08/19 08:50:00 AM	32.188
3636	08/08/19 08:55:00 AM	32.188
3637	08/08/19 09:00:00 AM	32.188
3638	08/08/19 09:05:00 AM	32.188
3639	08/08/19 09:10:00 AM	32.188
3640	08/08/19 09:15:00 AM	32.188
3641	08/08/19 09:20:00 AM	32.188
3642	08/08/19 09:25:00 AM	32.188
3643	08/08/19 09:30:00 AM	32.188
3644	08/08/19 09:35:00 AM	32.188
3645	08/08/19 09:40:00 AM	32.188
3646	08/08/19 09:45:00 AM	32.188
3647	08/08/19 09:50:00 AM	32.188
3648	08/08/19 09:55:00 AM	32.188
3649	08/08/19 10:00:00 AM	32.188
3650	08/08/19 10:05:00 AM	32.188
3651	08/08/19 10:10:00 AM	32.188
3652	08/08/19 10:15:00 AM	32.188
3653	08/08/19 10:20:00 AM	32.188
3654	08/08/19 10:25:00 AM	32.188
3655	08/08/19 10:30:00 AM	32.188
3656	08/08/19 10:35:00 AM	32.188
3657	08/08/19 10:40:00 AM	32.188
3658	08/08/19 10:45:00 AM	32.188
3659	08/08/19 10:50:00 AM	32.188
3660	08/08/19 10:55:00 AM	32.188
3661	08/08/19 11:00:00 AM	32.188
3662	08/08/19 11:05:00 AM	32.188
3663	08/08/19 11:10:00 AM	32.188
3664	08/08/19 11:15:00 AM	32.188
3665	08/08/19 11:20:00 AM	32.188
3666	08/08/19 11:25:00 AM	32.188
3667	08/08/19 11:30:00 AM	32.188
3668	08/08/19 11:35:00 AM	32.188
3669	08/08/19 11:40:00 AM	32.188
3670	08/08/19 11:45:00 AM	32.188
3671	08/08/19 11:50:00 AM	32.188
3672	08/08/19 11:55:00 AM	32.188
3673	08/08/19 12:00:00 PM	32.188
3674	08/08/19 12:05:00 PM	32.188
3675	08/08/19 12:10:00 PM	32.188
3676	08/08/19 12:15:00 PM	32.188
3677	08/08/19 12:20:00 PM	32.188
3678	08/08/19 12:25:00 PM	32.188
3679	08/08/19 12:30:00 PM	32.188
3680	08/08/19 12:35:00 PM	32.188
3681	08/08/19 12:40:00 PM	32.188
3682	08/08/19 12:45:00 PM	32.188
3683	08/08/19 12:50:00 PM	32.188
3684	08/08/19 12:55:00 PM	32.188
3685	08/08/19 01:00:00 PM	32.188
3686	08/08/19 01:05:00 PM	32.188
3687	08/08/19 01:10:00 PM	32.188
3688	08/08/19 01:15:00 PM	32.188
3689	08/08/19 01:20:00 PM	32.188
3690	08/08/19 01:25:00 PM	32.188
3691	08/08/19 01:30:00 PM	32.188
3692	08/08/19 01:35:00 PM	32.188
3693	08/08/19 01:40:00 PM	32.188
3694	08/08/19 01:45:00 PM	32.188
3695	08/08/19 01:50:00 PM	32.188
3696	08/08/19 01:55:00 PM	32.188
3697	08/08/19 02:00:00 PM	32.188
3698	08/08/19 02:05:00 PM	32.188
3699	08/08/19 02:10:00 PM	32.188
3700	08/08/19 02:15:00 PM	32.188
3701	08/08/19 02:20:00 PM	32.188
3702	08/08/19 02:25:00 PM	32.188
3703	08/08/19 02:30:00 PM	32.188
3704	08/08/19 02:35:00 PM	32.188
3705	08/08/19 02:40:00 PM	32.188
3706	08/08/19 02:45:00 PM	32.188
3707	08/08/19 02:50:00 PM	32.188
3708	08/08/19 02:55:00 PM	32.188
3709	08/08/19 03:00:00 PM	32.188
3710	08/08/19 03:05:00 PM	32.188
3711	08/08/19 03:10:00 PM	32.188
3712	08/08/19 03:15:00 PM	32.188
3713	08/08/19 03:20:00 PM	32.188
3714	08/08/19 03:25:00 PM	32.188
3715	08/08/19 03:30:00 PM	32.188
3716	08/08/19 03:35:00 PM	32.188
3717	08/08/19 03:40:00 PM	32.188
3718	08/08/19 03:45:00 PM	32.188
3719	08/08/19 03:50:00 PM	32.188
3720	08/08/19 03:55:00 PM	32.188
3721	08/08/19 04:00:00 PM	32.188
3722	08/08/19 04:05:00 PM	32.188
3723	08/08/19 04:10:00 PM	32.188
3724	08/08/19 04:15:00 PM	32.188
3725	08/08/19 04:20:00 PM	32.188
3726	08/08/19 04:25:00 PM	32.188
3727	08/08/19 04:30:00 PM	32.188
3728	08/08/19 04:35:00 PM	32.188
3729	08/08/19 04:40:00 PM	32.188
3730	08/08/19 04:45:00 PM	32.188
3731	08/08/19 04:50:00 PM	32.188
3732	08/08/19 04:55:00 PM	32.188
3733	08/08/19 05:00:00 PM	32.188
3734	08/08/19 05:05:00 PM	32.188
3735	08/08/19 05:10:00 PM	32.188
3736	08/08/19 05:15:00 PM	32.188
3737	08/08/19 05:20:00 PM	32.188
3738	08/08/19 05:25:00 PM	32.188
3739	08/08/19 05:30:00 PM	32.188
3740	08/08/19 05:35:00 PM	32.188
3741	08/08/19 05:40:00 PM	32.188
3742	08/08/19 05:45:00 PM	32.188
3743	08/08/19 05:50:00 PM	32.188
3744	08/08/19 05:55:00 PM	32.188
3745	08/08/19 06:00:00 PM	32.188
3746	08/08/19 06:05:00 PM	32.188
3747	08/08/19 06:10:00 PM	32.188
3748	08/08/19 06:15:00 PM	32.188
3749	08/08/19 06:20:00 PM	32.188
3750	08/08/19 06:25:00 PM	32.188
3751	08/08/19 06:30:00 PM	32.188
3752	08/08/19 06:35:00 PM	32.188
3753	08/08/19 06:40:00 PM	32.188
3754	08/08/19 06:45:00 PM	32.188
3755	08/08/19 06:50:00 PM	32.188
3756	08/08/19 06:55:00 PM	32.188
3757	08/08/19 07:00:00 PM	32.188
3758	08/08/19 07:05:00 PM	32.188
3759	08/08/19 07:10:00 PM	32.188
3760	08/08/19 07:15:00 PM	32.188
3761	08/08/19 07:20:00 PM	32.188
3762	08/08/19 07:25:00 PM	32.188
3763	08/08/19 07:30:00 PM	32.188
3764	08/08/19 07:35:00 PM	32.188
3765	08/08/19 07:40:00 PM	32.188
3766	08/08/19 07:45:00 PM	32.188
3767	08/08/19 07:50:00 PM	32.188
3768	08/08/19 07:55:00 PM	32.188
3769	08/08/19 08:00:00 PM	32.188
3770	08/08/19 08:05:00 PM	32.188
3771	08/08/19 08:10:00 PM	32.188
3772	08/08/19 08:15:00 PM	32.188
3773	08/08/19 08:20:00 PM	32.188
3774	08/08/19 08:25:00 PM	32.188
3775	08/08/19 08:30:00 PM	32.188
3776	08/08/19 08:35:00 PM	32.188
3777	08/08/19 08:40:00 PM	32.188
3778	08/08/19 08:45:00 PM	32.188
3779	08/08/19 08:50:00 PM	32.188
3780	08/08/19 08:55:00 PM	32.188
3781	08/08/19 09:00:00 PM	32.188
3782	08/08/19 09:05:00 PM	32.188
3783	08/08/19 09:10:00 PM	32.188
3784	08/08/19 09:15:00 PM	32.188
3785	08/08/19 09:20:00 PM	32.188
3786	08/08/19 09:25:00 PM	32.188
3787	08/08/19 09:30:00 PM	32.188
3788	08/08/19 09:35:00 PM	32.188
3789	08/08/19 09:40:00 PM	32.188
3790	08/08/19 09:45:00 PM	32.188
3791	08/08/19 09:50:00 PM	32.188
3792	08/08/19 09:55:00 PM	32.188
3793	08/08/19 10:00:00 PM	32.188
3794	08/08/19 10:05:00 PM	32.188
3795	08/08/19 10:10:00 PM	32.188
3796	08/08/19 10:15:00 PM	32.188
3797	08/08/19 10:20:00 PM	32.188
3798	08/08/19 10:25:00 PM	32.188
3799	08/08/19 10:30:00 PM	32.188
3800	08/08/19 10:35:00 PM	32.188
3801	08/08/19 10:40:00 PM	32.188
3802	08/08/19 10:45:00 PM	32.188
3803	08/08/19 10:50:00 PM	32.188
3804	08/08/19 10:55:00 PM	32.188
3805	08/08/19 11:00:00 PM	32.188
3806	08/08/19 11:05:00 PM	32.188
3807	08/08/19 11:10:00 PM	32.188
3808	08/08/19 11:15:00 PM	32.188
3809	08/08/19 11:20:00 PM	32.188
3810	08/08/19 11:25:00 PM	32.188
3811	08/08/19 11:30:00 PM	32.188
3812	08/08/19 11:35:00 PM	32.188
3813	08/08/19 11:40:00 PM	32.188
3814	08/08/19 11:45:00 PM	32.188
3815	08/08/19 11:50:00 PM	32.188
3816	08/08/19 11:55:00 PM	32.188
3817	08/09/19 12:00:00 AM	32.188
3818	08/09/19 12:05:00 AM	32.188
3819	08/09/19 12:10:00 AM	32.188
3820	08/09/19 12:15:00 AM	32.188
3821	08/09/19 12:20:00 AM	32.188
3822	08/09/19 12:25:00 AM	32.188
3823	08/09/19 12:30:00 AM	32.188
3824	08/09/19 12:35:00 AM	32.188
3825	08/09/19 12:40:00 AM	32.188
3826	08/09/19 12:45:00 AM	32.188
3827	08/09/19 12:50:00 AM	32.188
3828	08/09/19 12:55:00 AM	32.188
3829	08/09/19 01:00:00 AM	32.188
3830	08/09/19 01:05:00 AM	32.188
3831	08/09/19 01:10:00 AM	32.188
3832	08/09/19 01:15:00 AM	32.188
3833	08/09/19 01:20:00 AM	32.188
3834	08/09/19 01:25:00 AM	32.188
3835	08/09/19 01:30:00 AM	32.188
3836	08/09/19 01:35:00 AM	32.188
3837	08/09/19 01:40:00 AM	32.188
3838	08/09/19 01:45:00 AM	32.188
3839	08/09/19 01:50:00 AM	32.188
3840	08/09/19 01:55:00 AM	32.188
3841	08/09/19 02:00:00 AM	32.188
3842	08/09/19 02:05:00 AM	32.188
3843	08/09/19 02:10:00 AM	32.188
3844	08/09/19 02:15:00 AM	32.188
3845	08/09/19 02:20:00 AM	32.188
3846	08/09/19 02:25:00 AM	32.188
3847	08/09/19 02:30:00 AM	32.188
3848	08/09/19 02:35:00 AM	32.188
3849	08/09/19 02:40:00 AM	32.188
3850	08/09/19 02:45:00 AM	32.188
3851	08/09/19 02:50:00 AM	32.188
3852	08/09/19 02:55:00 AM	32.188
3853	08/09/19 03:00:00 AM	32.188
3854	08/09/19 03:05:00 AM	32.188
3855	08/09/19 03:10:00 AM	32.188
3856	08/09/19 03:15:00 AM	32.188
3857	08/09/19 03:20:00 AM	32.188
3858	08/09/19 03:25:00 AM	32.188
3859	08/09/19 03:30:00 AM	32.188
3860	08/09/19 03:35:00 AM	32.188
3861	08/09/19 03:40:00 AM	32.188
3862	08/09/19 03:45:00 AM	32.188
3863	08/09/19 03:50:00 AM	32.188
3864	08/09/19 03:55:00 AM	32.188
3865	08/09/19 04:00:00 AM	32.188
3866	08/09/19 04:05:00 AM	32.188
3867	08/09/19 04:10:00 AM	32.188
3868	08/09/19 04:15:00 AM	32.188
3869	08/09/19 04:20:00 AM	32.188
3870	08/09/19 04:25:00 AM	32.188
3871	08/09/19 04:30:00 AM	32.188
3872	08/09/19 04:35:00 AM	32.188
3873	08/09/19 04:40:00 AM	32.188
3874	08/09/19 04:45:00 AM	32.188
3875	08/09/19 04:50:00 AM	32.188
3876	08/09/19 04:55:00 AM	32.188
3877	08/09/19 05:00:00 AM	32.188
3878	08/09/19 05:05:00 AM	32.188
3879	08/09/19 05:10:00 AM	32.188
3880	08/09/19 05:15:00 AM	32.188
3881	08/09/19 05:20:00 AM	32.188
3882	08/09/19 05:25:00 AM	32.188
3883	08/09/19 05:30:00 AM	32.188
