PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,191913,11,44,45,32.01,32.13,32.13,CHL,32.01,32.00,32.00,CHL,32.01,31.94,31.94,HTR,32.01,31.94,31.94,HTR,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,197403,11,44,50,32.01,32.13,32.13,CHL,32.01,32.00,32.00,HTR,32.01,31.94,31.94,HTR,32.01,31.94,31.94,HTR,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,202883,11,44,56,32.01,32.13,32.13,CHL,32.01,32.00,32.00,HTR,32.01,31.94,31.94,HTR,32.01,32.00,32.00,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,208364,11,45,1,32.01,32.13,32.13,CHL,32.01,32.00,32.00,HTR,32.01,32.00,32.00,CHL,32.01,32.00,32.00,HTR,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,213851,11,45,7,32.01,32.13,32.13,CHL,32.01,32.00,32.00,HTR,32.01,32.00,32.00,HTR,32.01,32.00,32.00,HTR,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,219327,11,45,12,32.01,32.13,32.13,CHL,32.01,32.00,32.00,HTR,32.01,32.00,32.00,HTR,32.01,32.00,32.00,HTR,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,224805,11,45,18,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.00,32.00,HTR,32.01,32.00,32.00,HTR,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,230296,11,45,23,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.06,32.06,CHL,32.01,32.00,32.00,HTR,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,235778,11,45,29,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.06,32.06,CHL,32.01,32.00,32.00,HTR,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,241259,11,45,34,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.06,32.06,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,246742,11,45,40,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.06,32.06,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,252957,11,45,46,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.06,32.06,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,258439,11,45,51,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,263922,11,45,57,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,269414,11,46,2,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,274897,11,46,8,32.01,32.06,32.06,HTR,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,280407,11,46,13,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,285898,11,46,19,32.01,32.06,32.06,HTR,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,291382,11,46,24,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,296865,11,46,30,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,302353,11,46,35,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,307845,11,46,42,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,314057,11,46,47,32.01,32.06,32.06,HTR,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,319540,11,46,53,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,325176,11,46,58,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,330660,11,47,4,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,HTR,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,336142,11,47,9,32.01,32.06,32.06,HTR,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,341622,11,47,15,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,347113,11,47,20,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,352598,11,47,26,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,358082,11,47,31,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,363574,11,47,37,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,HTR,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,369059,11,47,43,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,375268,11,47,49,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,380759,11,47,54,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,386242,11,48,0,32.01,32.13,32.13,CHL,32.01,32.06,32.06,HTR,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,391724,11,48,5,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,397206,11,48,10,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,402697,11,48,16,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,408179,11,48,21,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,413663,11,48,27,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.06,32.06,HTR,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,419152,11,48,32,32.01,32.06,32.06,HTR,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,424635,11,48,38,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,32.01,32.13,32.13,CHL,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,430117,11,48,44,32.01,32.06,32.06,HTR,32.01,32.06,32.06,CHL,32.01,32.06,32.06,HTR,32.01,32.06,32.06,CHL,
2019-07-30_TahalaAcroExpProt_1-4,2019_August_1,436335,11,48,50,32.01,32.06,32.06,CHL,32.01,32.06,32.06,CHL,32.01,32.06,32.06,CHL,32.01,32.00,32.00,HTR,
