PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,80760,13,35,40,32.89,30.37,30.37,HTR,32.89,30.94,30.94,HTR,33.18,30.56,30.56,HTR,33.18,30.69,30.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,86243,13,35,45,32.89,30.44,30.44,HTR,32.89,30.94,30.94,HTR,33.18,30.56,30.56,HTR,33.18,30.62,30.62,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,91726,13,35,51,32.89,30.44,30.44,HTR,32.89,30.94,30.94,HTR,33.18,30.56,30.56,HTR,33.18,30.62,30.62,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,97212,13,35,56,32.89,30.44,30.44,HTR,32.89,30.94,30.94,HTR,33.18,30.56,30.56,HTR,33.18,30.62,30.62,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,102694,13,36,2,32.89,30.44,30.44,HTR,32.89,30.94,30.94,HTR,33.18,30.62,30.62,HTR,33.18,30.69,30.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,108177,13,36,7,32.89,30.44,30.44,HTR,32.89,30.94,30.94,HTR,33.18,30.62,30.62,HTR,33.18,30.69,30.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,113661,13,36,13,32.89,30.50,30.50,HTR,32.89,30.94,30.94,HTR,33.18,30.62,30.62,HTR,33.18,30.69,30.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,119145,13,36,18,32.89,30.50,30.50,HTR,32.89,31.00,31.00,HTR,33.18,30.62,30.62,HTR,33.18,30.69,30.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,124628,13,36,24,32.89,30.50,30.50,HTR,32.89,31.00,31.00,HTR,33.18,30.62,30.62,HTR,33.18,30.69,30.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,130489,13,36,29,32.89,30.50,30.50,HTR,32.89,31.00,31.00,HTR,33.18,30.69,30.69,HTR,33.18,30.69,30.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,135975,13,36,35,32.89,30.56,30.56,HTR,32.89,31.00,31.00,HTR,33.18,30.69,30.69,HTR,33.18,30.75,30.75,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,141459,13,36,40,32.89,30.56,30.56,HTR,32.89,31.06,31.06,HTR,33.18,30.69,30.69,HTR,33.18,30.75,30.75,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,146942,13,36,46,32.89,30.56,30.56,HTR,32.89,31.06,31.06,HTR,33.18,30.75,30.75,HTR,33.18,30.75,30.75,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,152429,13,36,51,32.89,30.56,30.56,HTR,32.89,31.06,31.06,HTR,33.18,30.75,30.75,HTR,33.18,30.75,30.75,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,157912,13,36,57,32.89,30.62,30.62,HTR,32.89,31.12,31.12,HTR,33.18,30.75,30.75,HTR,33.18,30.81,30.81,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,163395,13,37,2,32.89,30.62,30.62,HTR,32.89,31.12,31.12,HTR,33.18,30.75,30.75,HTR,33.18,30.81,30.81,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,168881,13,37,8,32.89,30.62,30.62,HTR,32.89,31.12,31.12,HTR,33.18,30.81,30.81,HTR,33.18,30.81,30.81,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,174362,13,37,13,32.89,30.69,30.69,HTR,32.89,31.12,31.12,HTR,33.18,30.81,30.81,HTR,33.18,30.87,30.87,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,179846,13,37,19,32.89,30.69,30.69,HTR,32.89,31.19,31.19,HTR,33.18,30.87,30.87,HTR,33.18,30.87,30.87,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,185329,13,37,25,32.89,30.69,30.69,HTR,32.89,31.19,31.19,HTR,33.18,30.87,30.87,HTR,33.18,30.87,30.87,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,191318,13,37,30,32.89,30.75,30.75,HTR,32.89,31.25,31.25,HTR,33.18,30.87,30.87,HTR,33.18,30.94,30.94,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,196801,13,37,36,32.89,30.75,30.75,HTR,32.89,31.25,31.25,HTR,33.18,30.87,30.87,HTR,33.18,30.94,30.94,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,202285,13,37,41,32.89,30.75,30.75,HTR,32.89,31.25,31.25,HTR,33.18,30.94,30.94,HTR,33.18,31.00,31.00,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,207771,13,37,47,32.89,30.81,30.81,HTR,32.89,31.31,31.31,HTR,33.18,30.94,30.94,HTR,33.18,31.00,31.00,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,213255,13,37,52,32.89,30.81,30.81,HTR,32.89,31.31,31.31,HTR,33.18,31.00,31.00,HTR,33.18,31.00,31.00,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,218738,13,37,58,32.89,30.81,30.81,HTR,32.89,31.31,31.31,HTR,33.18,31.00,31.00,HTR,33.18,31.06,31.06,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,224225,13,38,3,32.89,30.87,30.87,HTR,32.89,31.37,31.37,HTR,33.18,31.00,31.00,HTR,33.18,31.06,31.06,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,229707,13,38,9,32.89,30.87,30.87,HTR,32.89,31.37,31.37,HTR,33.18,31.06,31.06,HTR,33.18,31.06,31.06,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,235190,13,38,14,32.89,30.87,30.87,HTR,32.89,31.44,31.44,HTR,33.18,31.06,31.06,HTR,33.18,31.12,31.12,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,240673,13,38,20,32.89,30.94,30.94,HTR,32.89,31.44,31.44,HTR,33.18,31.06,31.06,HTR,33.18,31.12,31.12,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,246160,13,38,26,32.89,30.94,30.94,HTR,32.89,31.44,31.44,HTR,33.18,31.12,31.12,HTR,33.18,31.19,31.19,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,252271,13,38,31,32.89,30.94,30.94,HTR,32.89,31.50,31.50,HTR,33.18,31.12,31.12,HTR,33.18,31.19,31.19,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,257755,13,38,37,32.89,31.00,31.00,HTR,32.89,31.50,31.50,HTR,33.18,31.12,31.12,HTR,33.18,31.19,31.19,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,263241,13,38,42,32.89,31.00,31.00,HTR,32.89,31.50,31.50,HTR,33.18,31.19,31.19,HTR,33.18,31.25,31.25,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,268725,13,38,48,32.89,31.00,31.00,HTR,32.89,31.56,31.56,HTR,33.18,31.19,31.19,HTR,33.18,31.25,31.25,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,274208,13,38,53,32.89,31.06,31.06,HTR,32.89,31.56,31.56,HTR,33.18,31.19,31.19,HTR,33.18,31.25,31.25,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,279695,13,38,59,32.89,31.06,31.06,HTR,32.89,31.56,31.56,HTR,33.18,31.25,31.25,HTR,33.18,31.31,31.31,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,285178,13,39,4,32.89,31.06,31.06,HTR,32.89,31.62,31.62,HTR,33.18,31.25,31.25,HTR,33.18,31.31,31.31,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,290661,13,39,9,32.89,31.12,31.12,HTR,32.89,31.69,31.69,HTR,33.18,31.31,31.31,HTR,33.18,31.31,-127.00,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,296089,13,39,15,32.89,31.12,31.12,HTR,32.89,31.69,31.69,HTR,33.18,31.31,31.31,HTR,33.18,31.37,31.37,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,301576,13,39,20,32.89,31.19,31.19,HTR,32.89,31.69,31.69,HTR,33.18,31.31,31.31,HTR,33.18,31.37,31.37,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,307058,13,39,27,32.89,31.19,31.19,HTR,32.89,31.69,31.69,HTR,33.18,31.31,-127.00,HTR,33.18,31.44,31.44,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,313295,13,39,32,32.89,31.25,31.25,HTR,32.89,31.75,31.75,HTR,33.18,31.37,31.37,HTR,33.18,31.44,31.44,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,318781,13,39,38,32.89,31.25,31.25,HTR,32.89,31.75,31.75,HTR,33.18,31.37,31.37,HTR,33.18,31.50,31.50,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,324264,13,39,43,32.89,31.25,31.25,HTR,32.89,31.81,31.81,HTR,33.18,31.44,31.44,HTR,33.18,31.50,31.50,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,329748,13,39,49,32.89,31.31,31.31,HTR,32.89,31.81,31.81,HTR,33.18,31.44,31.44,HTR,33.18,31.56,31.56,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,335232,13,39,54,32.89,31.31,31.31,HTR,32.89,31.81,31.81,HTR,33.18,31.50,31.50,HTR,33.18,31.56,31.56,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,340717,13,40,0,32.89,31.31,31.31,HTR,32.89,31.87,31.87,HTR,33.18,31.50,31.50,HTR,33.18,31.56,31.56,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,346201,13,40,5,32.89,31.37,31.37,HTR,32.89,31.87,31.87,HTR,33.18,31.56,31.56,HTR,33.18,31.62,31.62,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,351683,13,40,10,32.89,31.37,31.37,HTR,32.89,31.94,31.94,HTR,33.18,31.56,31.56,HTR,33.18,31.62,31.62,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,357170,13,40,16,32.89,31.37,31.37,HTR,32.89,31.94,31.94,HTR,33.18,31.56,31.56,HTR,33.18,31.69,31.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,362653,13,40,21,32.89,31.44,31.44,HTR,32.89,32.00,32.00,HTR,33.18,31.62,31.62,HTR,33.18,31.69,31.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,368137,13,40,27,33.01,31.44,31.44,HTR,33.01,32.00,32.00,HTR,33.34,31.62,31.62,HTR,33.34,31.69,31.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,373878,13,40,33,33.01,31.50,31.50,HTR,33.01,32.00,32.00,HTR,33.34,31.62,31.62,HTR,33.34,31.75,31.75,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,379362,13,40,38,33.01,31.50,31.50,HTR,33.01,32.06,32.06,HTR,33.34,31.69,31.69,HTR,33.34,31.75,31.75,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,384845,13,40,44,33.01,31.50,31.50,HTR,33.01,32.06,32.06,HTR,33.34,31.69,31.69,HTR,33.34,31.81,31.81,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,390329,13,40,49,33.01,31.56,31.56,HTR,33.01,32.06,32.06,HTR,33.34,31.75,31.75,HTR,33.34,31.81,31.81,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,395815,13,40,55,33.01,31.56,31.56,HTR,33.01,32.13,32.13,HTR,33.34,31.75,31.75,HTR,33.34,31.81,31.81,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,401299,13,41,0,33.01,31.56,31.56,HTR,33.01,32.13,32.13,HTR,33.34,31.75,31.75,HTR,33.34,31.87,31.87,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,406781,13,41,6,33.01,31.62,31.62,HTR,33.01,32.19,32.19,HTR,33.34,31.81,31.81,HTR,33.34,31.87,31.87,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,412267,13,41,11,33.01,31.62,31.62,HTR,33.01,32.19,32.19,HTR,33.34,31.81,31.81,HTR,33.34,31.94,31.94,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,417751,13,41,16,33.01,31.69,31.69,HTR,33.01,32.19,32.19,HTR,33.34,31.81,31.81,HTR,33.34,31.94,31.94,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,423234,13,41,22,33.01,31.69,31.69,HTR,33.01,32.25,32.25,HTR,33.34,31.87,31.87,HTR,33.34,31.94,31.94,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,428721,13,41,28,33.01,31.69,31.69,HTR,33.01,32.25,32.25,HTR,33.34,31.87,31.87,HTR,33.34,32.00,32.00,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,434582,13,41,33,33.01,31.75,31.75,HTR,33.01,32.31,32.31,HTR,33.34,31.94,31.94,HTR,33.34,32.00,32.00,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,440065,13,41,39,33.01,31.75,31.75,HTR,33.01,32.31,32.31,HTR,33.34,31.94,31.94,HTR,33.34,32.06,32.06,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,445548,13,41,44,33.01,31.75,31.75,HTR,33.01,32.31,32.31,HTR,33.34,31.94,31.94,HTR,33.34,32.06,32.06,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,451034,13,41,50,33.01,31.81,31.81,HTR,33.01,32.38,32.38,HTR,33.34,32.00,32.00,HTR,33.34,32.06,32.06,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,456516,13,41,55,33.01,31.81,31.81,HTR,33.01,32.38,32.38,HTR,33.34,32.00,32.00,HTR,33.34,32.13,32.13,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,462000,13,42,1,33.01,31.81,31.81,HTR,33.01,32.38,32.38,HTR,33.34,32.00,32.00,HTR,33.34,32.13,32.13,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,467484,13,42,6,33.01,31.87,31.87,HTR,33.01,32.44,32.44,HTR,33.34,32.06,32.06,HTR,33.34,32.13,32.13,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,472966,13,42,12,33.01,31.87,31.87,HTR,33.01,32.44,32.44,HTR,33.34,32.06,32.06,HTR,33.34,32.19,32.19,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,478449,13,42,17,33.01,31.87,31.87,HTR,33.01,32.50,32.50,HTR,33.34,32.06,32.06,HTR,33.34,32.19,32.19,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,483935,13,42,23,33.01,31.94,31.94,HTR,33.01,32.50,32.50,HTR,33.34,32.13,32.13,HTR,33.34,32.25,32.25,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,489418,13,42,29,33.01,31.94,31.94,HTR,33.01,32.50,32.50,HTR,33.34,32.13,32.13,HTR,33.34,32.25,32.25,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,495406,13,42,34,33.01,31.94,31.94,HTR,33.01,32.56,32.56,HTR,33.34,32.19,32.19,HTR,33.34,32.25,32.25,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,500888,13,42,40,33.01,32.00,32.00,HTR,33.01,32.56,32.56,HTR,33.34,32.19,32.19,HTR,33.34,32.31,32.31,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,506375,13,42,45,33.01,32.00,32.00,HTR,33.01,32.63,32.63,HTR,33.34,32.19,32.19,HTR,33.34,32.31,32.31,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,511857,13,42,51,33.01,32.00,32.00,HTR,33.01,32.63,32.63,HTR,33.34,32.25,32.25,HTR,33.34,32.31,32.31,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,517340,13,42,56,33.01,32.06,32.06,HTR,33.01,32.63,32.63,HTR,33.34,32.25,32.25,HTR,33.34,32.38,32.38,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,522824,13,43,1,33.01,32.06,32.06,HTR,33.01,32.69,32.69,HTR,33.34,32.31,32.31,HTR,33.34,32.38,32.38,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,528306,13,43,7,33.01,32.06,32.06,HTR,33.01,32.69,32.69,HTR,33.34,32.31,32.31,HTR,33.34,32.44,32.44,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,533787,13,43,12,33.01,32.13,32.13,HTR,33.01,32.69,32.69,HTR,33.34,32.31,32.31,HTR,33.34,32.44,32.44,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,539273,13,43,18,33.01,32.13,32.13,HTR,33.01,32.75,32.75,HTR,33.34,32.38,32.38,HTR,33.34,32.50,32.50,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,544754,13,43,23,33.01,32.13,32.13,HTR,33.01,32.75,32.75,HTR,33.34,32.38,32.38,HTR,33.34,32.50,32.50,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,550237,13,43,30,33.01,32.19,32.19,HTR,33.01,32.81,32.81,CHL,33.34,32.38,32.38,HTR,33.34,32.50,32.50,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,556350,13,43,35,33.01,32.19,32.19,HTR,33.01,32.81,32.81,HTR,33.34,32.44,32.44,HTR,33.34,32.56,32.56,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,561836,13,43,40,33.01,32.19,32.19,HTR,33.01,32.81,32.81,HTR,33.34,32.44,32.44,HTR,33.34,32.56,32.56,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,567318,13,43,46,33.01,32.25,32.25,HTR,33.01,32.88,32.88,CHL,33.34,32.44,32.44,HTR,33.34,32.56,32.56,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,572802,13,43,51,33.01,32.25,32.25,HTR,33.01,32.88,32.88,HTR,33.34,32.50,32.50,HTR,33.34,32.63,32.63,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,578286,13,43,57,33.01,32.31,32.31,HTR,33.01,32.94,32.94,CHL,33.34,32.50,32.50,HTR,33.34,32.63,32.63,HTR,
PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,583769,13,44,3,33.01,32.31,32.31,HTR,33.01,32.94,32.94,HTR,33.34,32.56,32.56,HTR,33.34,32.69,32.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,589413,13,44,8,33.01,32.31,32.31,HTR,33.01,32.94,32.94,HTR,33.34,32.56,32.56,HTR,33.34,32.69,32.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,594894,13,44,14,33.01,32.31,32.31,HTR,33.01,32.94,32.94,HTR,33.34,32.56,32.56,HTR,33.34,32.69,32.69,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,600376,13,44,19,33.01,32.38,32.38,HTR,33.01,33.00,33.00,CHL,33.34,32.63,32.63,HTR,33.34,32.75,32.75,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,605856,13,44,24,33.01,32.38,32.38,HTR,33.01,33.00,33.00,HTR,33.34,32.63,32.63,HTR,33.34,32.75,32.75,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,611342,13,44,31,33.01,32.44,32.44,HTR,33.01,33.00,33.00,HTR,33.34,32.63,32.63,HTR,33.34,32.81,32.81,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,617577,13,44,36,33.01,32.44,32.44,HTR,33.01,33.00,33.00,HTR,33.34,32.69,32.69,HTR,33.34,32.81,32.81,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,623058,13,44,42,33.01,32.44,32.44,HTR,33.01,33.06,33.06,CHL,33.34,32.69,32.69,HTR,33.34,32.81,32.81,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,628545,13,44,47,33.01,32.50,32.50,HTR,33.01,33.06,33.06,HTR,33.34,32.75,32.75,HTR,33.34,32.88,32.88,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,634023,13,44,53,33.01,32.50,32.50,HTR,33.01,33.06,33.06,HTR,33.34,32.75,32.75,HTR,33.34,32.88,32.88,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,639505,13,44,58,33.01,32.50,32.50,HTR,33.01,33.06,33.06,HTR,33.34,32.75,32.75,HTR,33.34,32.88,32.88,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,644989,13,45,4,33.01,32.56,32.56,HTR,33.01,33.06,33.06,HTR,33.34,32.75,32.75,HTR,33.34,32.94,32.94,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,650468,13,45,9,33.01,32.56,32.56,HTR,33.01,33.13,33.13,CHL,33.34,32.81,32.81,HTR,33.34,32.94,-127.00,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,655925,13,45,14,33.01,32.56,32.56,HTR,33.01,33.13,33.13,CHL,33.34,32.81,32.81,HTR,33.34,32.94,32.94,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,661407,13,45,20,33.01,32.63,32.63,HTR,33.01,33.13,33.13,CHL,33.34,32.88,32.88,HTR,33.34,33.00,33.00,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,666891,13,45,25,33.01,32.63,32.63,HTR,33.01,33.19,33.19,CHL,33.34,32.88,32.88,HTR,33.34,33.00,33.00,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,672372,13,45,31,33.14,32.69,32.69,HTR,33.14,33.19,33.19,HTR,33.51,32.88,32.88,HTR,33.51,33.06,33.06,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,678107,13,45,37,33.14,32.69,32.69,HTR,33.14,33.19,33.19,HTR,33.51,32.94,32.94,HTR,33.51,33.06,33.06,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,683589,13,45,42,33.14,32.69,32.69,HTR,33.14,33.19,33.19,HTR,33.51,32.94,32.94,HTR,33.51,33.06,-127.00,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,689042,13,45,48,33.14,32.75,32.75,HTR,33.14,33.19,33.19,HTR,33.51,32.94,32.94,HTR,33.51,33.13,33.13,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,694522,13,45,53,33.14,32.75,32.75,HTR,33.14,33.25,33.25,CHL,33.51,32.94,-127.00,HTR,33.51,33.13,33.13,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,700005,13,45,59,33.14,32.75,32.75,HTR,33.14,33.25,33.25,CHL,33.51,33.00,33.00,HTR,33.51,33.19,33.19,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,705485,13,46,4,33.14,32.81,32.81,HTR,33.14,33.25,33.25,CHL,33.51,33.06,33.06,HTR,33.51,33.19,33.19,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,710965,13,46,9,33.14,32.81,32.81,HTR,33.14,33.25,33.25,CHL,33.51,33.06,33.06,HTR,33.51,33.19,33.19,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,716445,13,46,15,33.14,32.88,32.88,HTR,33.14,33.25,33.25,CHL,33.51,33.06,33.06,HTR,33.51,33.25,33.25,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,721927,13,46,20,33.14,32.88,32.88,HTR,33.14,33.25,33.25,CHL,33.51,33.13,33.13,HTR,33.51,33.25,33.25,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,727407,13,46,26,33.14,33.00,33.00,CHL,33.14,33.31,33.31,CHL,33.51,33.13,33.13,HTR,33.51,33.31,33.31,CHL,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,732889,13,46,32,33.14,33.00,33.00,HTR,33.14,33.31,33.31,CHL,33.51,33.13,33.13,HTR,33.51,33.31,33.31,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,738752,13,46,37,33.14,33.06,33.06,CHL,33.14,33.31,33.31,CHL,33.51,33.19,33.19,HTR,33.51,33.31,33.31,HTR,
2019-07-30_TahalaAcroExpProt_5-8,2019_August_1,744233,13,46,43,33.14,33.06,33.06,HTR,33.14,33.31,33.31,CHL,33.51,33.19,33.19,HTR,33.51,33.38,33.38,CHL,
